=====Start_data=====
Date: 23/01/2022, Time: 00:00
Notes: filter and calibrated data
Collection period (s): 60.00, Sampling Frequency (Hz): 50.00
Counter, Distance(mm)
178, 141.96, 236.87
179, 141.84, 238.10
180, 141.59, 239.41
181, 141.12, 240.72
182, 140.46, 241.97
183, 139.65, 243.10
184, 138.68, 244.24
185, 137.58, 245.40
186, 136.57, 246.42
187, 135.75, 247.19
188, 135.06, 247.66
189, 134.42, 247.92
190, 133.79, 248.03
191, 133.34, 248.07
192, 133.09, 248.07
193, 133.21, 247.83
194, 133.64, 247.33
195, 134.34, 246.56
196, 135.10, 245.56
197, 135.83, 244.43
198, 136.59, 243.18
199, 137.40, 241.88
200, 138.27, 240.59
201, 139.10, 239.43
202, 139.85, 238.45
203, 140.55, 237.57
204, 141.19, 236.76
205, 141.80, 236.00
206, 142.28, 235.37
207, 142.64, 234.92
208, 142.79, 234.73
209, 142.78, 234.76
210, 142.63, 234.98
211, 142.32, 235.45
212, 141.91, 236.13
213, 141.22, 237.13
214, 140.28, 238.38
215, 139.13, 239.80
216, 137.89, 241.27
217, 136.73, 242.75
218, 135.74, 244.17
219, 134.92, 245.49
220, 134.25, 246.64
221, 133.72, 247.61
222, 133.31, 248.36
223, 133.01, 248.93
224, 132.93, 249.13
225, 133.07, 249.00
226, 133.44, 248.54
227, 134.05, 247.86
228, 134.85, 247.04
229, 135.81, 246.12
230, 136.86, 245.14
231, 137.93, 244.15
232, 138.97, 242.98
233, 139.96, 241.65
234, 140.78, 240.20
235, 141.41, 238.78
236, 141.84, 237.47
237, 142.01, 236.27
238, 141.95, 235.19
239, 141.86, 234.14
240, 141.83, 233.13
241, 141.82, 232.32
242, 141.77, 231.77
243, 141.64, 231.50
244, 141.46, 231.54
245, 141.26, 231.84
246, 140.99, 232.56
247, 140.65, 233.63
248, 140.23, 234.99
249, 139.76, 236.47
250, 139.23, 238.12
251, 138.66, 239.86
252, 138.06, 241.65
253, 137.29, 243.31
254, 136.35, 244.74
255, 135.49, 245.88
256, 134.84, 246.75
257, 134.50, 247.36
258, 134.37, 247.78
259, 134.38, 248.07
260, 134.53, 248.00
261, 134.79, 247.58
262, 135.09, 246.85
263, 135.38, 245.96
264, 135.61, 245.05
265, 136.09, 244.11
266, 136.86, 243.18
267, 137.65, 242.15
268, 138.26, 241.06
269, 138.57, 239.91
270, 138.81, 238.79
271, 139.07, 237.75
272, 139.35, 236.71
273, 139.61, 235.69
274, 139.81, 234.69
275, 139.99, 233.89
276, 140.16, 233.37
277, 140.29, 233.25
278, 140.39, 233.49
279, 140.43, 234.02
280, 140.44, 234.81
281, 140.39, 235.80
282, 140.30, 236.92
283, 140.06, 238.24
284, 139.67, 239.69
285, 139.15, 241.12
286, 138.57, 242.39
287, 137.88, 243.49
288, 137.13, 244.45
289, 136.33, 245.31
290, 135.56, 246.11
291, 134.88, 246.87
292, 134.51, 247.48
293, 134.49, 247.88
294, 134.83, 248.06
295, 135.39, 248.02
296, 136.09, 247.80
297, 136.84, 247.26
298, 137.58, 246.41
299, 138.29, 245.30
300, 138.93, 243.99
301, 139.49, 242.57
302, 139.96, 241.01
303, 140.35, 239.40
304, 140.66, 237.78
305, 141.02, 236.29
306, 141.48, 235.00
307, 141.93, 233.94
308, 142.31, 233.10
309, 142.55, 232.46
310, 142.83, 232.16
311, 143.18, 232.21
312, 143.50, 232.63
313, 143.71, 233.32
314, 143.71, 234.25
315, 143.48, 235.39
316, 143.06, 236.68
317, 142.41, 238.08
318, 141.60, 239.50
319, 140.68, 240.89
320, 139.65, 242.16
321, 138.56, 243.26
322, 137.50, 244.27
323, 136.54, 245.22
324, 135.74, 246.11
325, 135.08, 247.00
326, 134.56, 247.87
327, 134.41, 248.50
328, 134.64, 248.82
329, 135.25, 248.79
330, 136.01, 248.44
331, 136.79, 247.85
332, 137.52, 246.92
333, 138.16, 245.71
334, 138.70, 244.23
335, 139.16, 242.62
336, 139.52, 240.98
337, 139.82, 239.30
338, 140.09, 237.65
339, 140.35, 236.09
340, 140.61, 234.72
341, 140.86, 233.56
342, 141.05, 232.58
343, 141.15, 231.74
344, 141.27, 231.27
345, 141.44, 231.21
346, 141.70, 231.56
347, 142.03, 232.20
348, 142.41, 233.02
349, 142.68, 234.07
350, 142.71, 235.28
351, 142.47, 236.60
352, 142.14, 237.99
353, 141.83, 239.41
354, 141.63, 240.79
355, 141.29, 242.19
356, 140.77, 243.56
357, 140.02, 244.92
358, 139.13, 246.21
359, 138.23, 247.29
360, 137.41, 248.13
361, 136.70, 248.69
362, 136.19, 248.89
363, 135.89, 248.75
364, 135.85, 248.30
365, 136.01, 247.66
366, 136.34, 246.93
367, 136.79, 246.06
368, 137.32, 245.10
369, 137.86, 243.98
370, 138.37, 242.76
371, 138.81, 241.48
372, 139.32, 240.16
373, 139.91, 238.83
374, 140.46, 237.57
375, 140.89, 236.44
376, 141.15, 235.46
377, 141.42, 234.54
378, 141.78, 233.67
379, 142.26, 232.95
380, 142.79, 232.44
381, 143.18, 232.43
382, 143.36, 232.92
383, 143.28, 233.83
384, 142.87, 235.10
385, 142.18, 236.60
386, 141.26, 238.25
387, 140.23, 239.99
388, 139.17, 241.74
389, 138.13, 243.38
390, 137.13, 244.84
391, 136.22, 246.07
392, 135.40, 247.12
393, 134.70, 248.01
394, 134.31, 248.60
395, 134.24, 248.86
396, 134.51, 248.78
397, 135.06, 248.40
398, 135.84, 247.79
399, 136.76, 247.00
400, 137.74, 246.10
401, 138.71, 245.16
402, 139.60, 244.13
403, 140.36, 243.02
404, 141.06, 241.71
405, 141.72, 240.26
406, 142.33, 238.75
407, 142.86, 237.31
408, 143.30, 236.03
409, 143.58, 234.87
410, 143.73, 233.84
411, 143.79, 233.02
412, 143.82, 232.45
413, 143.85, 232.13
414, 143.77, 232.12
415, 143.57, 232.40
416, 143.21, 233.05
417, 142.85, 234.05
418, 142.56, 235.36
419, 142.24, 236.86
420, 141.86, 238.43
421, 141.38, 239.98
422, 140.68, 241.49
423, 139.77, 242.90
424, 138.69, 244.25
425, 137.56, 245.50
426, 136.47, 246.65
427, 135.49, 247.59
428, 134.66, 248.29
429, 134.26, 248.76
430, 134.31, 249.03
431, 134.76, 248.98
432, 135.43, 248.62
433, 136.20, 247.98
434, 137.13, 247.08
435, 138.19, 245.99
436, 139.19, 244.65
437, 140.01, 243.16
438, 140.59, 241.57
439, 141.09, 239.93
440, 141.59, 238.30
441, 141.99, 236.80
442, 142.23, 235.51
443, 142.28, 234.47
444, 142.37, 233.55
445, 142.60, 232.68
446, 142.94, 232.10
447, 143.31, 231.86
448, 143.66, 232.00
449, 143.90, 232.55
450, 143.95, 233.55
451, 143.81, 234.95
452, 143.44, 236.59
453, 142.93, 238.30
454, 142.30, 239.95
455, 141.55, 241.48
456, 140.72, 242.84
457, 139.83, 244.10
458, 138.95, 245.28
459, 138.12, 246.39
460, 137.29, 247.31
461, 136.47, 248.02
462, 135.68, 248.45
463, 134.97, 248.64
464, 134.37, 248.63
465, 134.06, 248.26
466, 134.07, 247.54
467, 134.42, 246.53
468, 135.00, 245.38
469, 135.73, 244.22
470, 136.60, 243.00
471, 137.57, 241.76
472, 138.56, 240.45
473, 139.51, 239.12
474, 140.36, 237.81
475, 141.13, 236.47
476, 141.80, 235.11
477, 142.26, 233.73
478, 142.47, 232.39
479, 142.68, 231.39
480, 142.98, 230.80
481, 143.47, 230.65
482, 144.05, 231.02
483, 144.67, 231.83
484, 145.17, 233.10
485, 145.46, 234.62
486, 145.51, 236.27
487, 145.35, 237.89
488, 144.98, 239.41
489, 144.45, 240.77
490, 143.78, 241.95
491, 142.92, 243.04
492, 141.91, 244.05
493, 140.78, 245.09
494, 139.62, 246.11
495, 138.51, 247.12
496, 137.58, 247.95
497, 136.85, 248.58
498, 136.53, 248.85
499, 136.61, 248.80
500, 137.07, 248.36
501, 137.70, 247.63
502, 138.40, 246.68
503, 139.12, 245.53
504, 139.81, 244.25
505, 140.49, 242.76
506, 141.14, 241.12
507, 141.75, 239.39
508, 142.30, 237.74
509, 142.77, 236.25
510, 142.99, 234.97
511, 142.91, 233.88
512, 142.54, 232.97
513, 142.11, 232.16
514, 141.75, 231.44
515, 141.31, 230.77
516, 140.77, 230.17
517, 140.08, 229.66
518, 139.53, 229.28
519, 139.23, 229.05
520, 139.22, 228.95
521, 139.42, 229.05
522, 139.80, 229.33
523, 140.32, 229.78
524, 140.88, 230.48
525, 141.41, 231.42
526, 141.87, 232.61
527, 142.20, 233.93
528, 142.39, 235.30
529, 142.34, 236.65
530, 142.08, 237.94
531, 141.57, 239.19
532, 140.89, 240.39
533, 140.09, 241.53
534, 139.24, 242.69
535, 138.37, 243.85
536, 137.40, 244.93
537, 136.34, 245.83
538, 135.20, 246.52
539, 134.23, 247.07
540, 133.51, 247.51
541, 133.01, 247.89
542, 132.64, 248.19
543, 132.35, 248.43
544, 132.18, 248.57
545, 132.13, 248.59
546, 132.25, 248.59
547, 132.51, 248.60
548, 132.88, 248.67
549, 133.49, 248.49
550, 134.33, 248.02
551, 135.33, 247.21
552, 136.34, 246.09
553, 137.25, 244.76
554, 138.04, 243.30
555, 138.83, 241.75
556, 139.64, 240.18
557, 140.34, 238.65
558, 140.84, 237.23
559, 141.09, 235.82
560, 141.31, 234.40
561, 141.59, 233.00
562, 141.86, 231.76
563, 142.05, 230.77
564, 142.13, 230.05
565, 142.21, 229.46
566, 142.32, 228.94
567, 142.48, 228.42
568, 142.68, 227.92
569, 142.89, 227.46
570, 142.96, 227.06
571, 142.92, 226.86
572, 142.76, 226.89
573, 142.56, 227.15
574, 142.33, 227.64
575, 142.23, 228.32
576, 142.30, 229.15
577, 142.47, 230.16
578, 142.65, 231.30
579, 142.61, 232.61
580, 142.32, 234.01
581, 141.78, 235.43
582, 141.07, 236.98
583, 140.26, 238.65
584, 139.44, 240.30
585, 138.66, 241.81
586, 137.98, 243.09
587, 137.36, 244.18
588, 136.82, 245.12
589, 136.27, 246.01
590, 135.69, 246.88
591, 135.06, 247.76
592, 134.63, 248.53
593, 134.45, 249.17
594, 134.57, 249.61
595, 134.71, 249.89
596, 134.75, 250.01
597, 134.87, 249.96
598, 135.17, 249.74
599, 135.68, 249.21
600, 136.36, 248.41
601, 137.12, 247.36
602, 137.88, 246.24
603, 138.60, 245.12
604, 139.29, 243.94
605, 139.94, 242.70
606, 140.56, 241.41
607, 141.18, 240.16
608, 141.79, 239.00
609, 142.39, 237.82
610, 142.71, 236.61
611, 142.69, 235.38
612, 142.33, 234.19
613, 141.97, 232.98
614, 141.76, 231.75
615, 141.79, 230.51
616, 141.85, 229.43
617, 141.86, 228.58
618, 141.84, 227.89
619, 141.86, 227.33
620, 141.93, 226.85
621, 142.01, 226.57
622, 142.07, 226.51
623, 142.17, 226.82
624, 142.31, 227.44
625, 142.55, 228.42
626, 142.88, 229.65
627, 143.28, 231.03
628, 143.51, 232.53
629, 143.53, 234.06
630, 143.41, 235.72
631, 143.25, 237.45
632, 143.04, 239.21
633, 142.77, 240.91
634, 142.30, 242.51
635, 141.65, 243.99
636, 140.84, 245.32
637, 140.04, 246.31
638, 139.33, 246.93
639, 138.62, 247.28
640, 137.90, 247.49
641, 137.13, 247.65
642, 136.45, 247.87
643, 135.91, 248.16
644, 135.51, 248.40
645, 135.21, 248.50
646, 134.99, 248.39
647, 134.95, 248.10
648, 135.08, 247.69
649, 135.43, 247.11
650, 136.01, 246.29
651, 136.76, 245.25
652, 137.61, 244.07
653, 138.56, 242.75
654, 139.54, 241.36
655, 140.49, 239.84
656, 141.35, 238.26
657, 142.10, 236.68
658, 142.73, 235.13
659, 143.24, 233.66
660, 143.63, 232.35
661, 143.93, 231.24
662, 144.14, 230.37
663, 144.26, 229.63
664, 144.28, 228.98
665, 144.26, 228.45
666, 144.22, 228.05
667, 144.17, 227.79
668, 143.95, 227.62
669, 143.70, 227.51
670, 143.45, 227.42
671, 143.30, 227.52
672, 143.31, 227.81
673, 143.48, 228.29
674, 143.71, 229.00
675, 143.92, 229.90
676, 144.05, 231.04
677, 144.09, 232.34
678, 144.07, 233.73
679, 143.91, 235.24
680, 143.63, 236.80
681, 143.19, 238.45
682, 142.63, 240.12
683, 141.99, 241.75
684, 141.25, 243.21
685, 140.43, 244.46
686, 139.41, 245.55
687, 138.22, 246.54
688, 137.00, 247.39
689, 135.88, 248.09
690, 134.91, 248.48
691, 134.09, 248.58
692, 133.40, 248.49
693, 132.90, 248.29
694, 132.58, 248.08
695, 132.46, 247.89
696, 132.49, 247.74
697, 132.65, 247.56
698, 132.97, 247.33
699, 133.42, 247.05
700, 134.06, 246.52
701, 134.84, 245.73
702, 135.83, 244.68
703, 136.95, 243.47
704, 138.17, 242.22
705, 139.20, 240.90
706, 139.96, 239.55
707, 140.54, 238.09
708, 141.03, 236.58
709, 141.49, 235.08
710, 141.89, 233.67
711, 142.20, 232.35
712, 142.43, 231.14
713, 142.56, 230.05
714, 142.57, 229.11
715, 142.47, 228.30
716, 142.29, 227.60
717, 142.08, 226.98
718, 141.88, 226.35
719, 141.64, 225.72
720, 141.35, 225.07
721, 141.22, 224.62
722, 141.28, 224.43
723, 141.55, 224.68
724, 141.94, 225.31
725, 142.38, 226.26
726, 142.71, 227.47
727, 142.97, 228.91
728, 143.12, 230.54
729, 143.22, 232.26
730, 143.20, 234.12
731, 143.05, 236.06
732, 142.76, 238.03
733, 142.37, 239.89
734, 141.91, 241.56
735, 141.30, 243.04
736, 140.55, 244.32
737, 139.76, 245.42
738, 139.01, 246.36
739, 138.38, 247.14
740, 137.84, 247.87
741, 137.38, 248.57
742, 136.90, 249.16
743, 136.39, 249.60
744, 135.86, 249.79
745, 135.36, 249.75
746, 134.92, 249.52
747, 134.89, 249.04
748, 135.29, 248.35
749, 136.15, 247.49
750, 137.20, 246.54
751, 138.29, 245.55
752, 139.38, 244.36
753, 140.46, 242.99
754, 141.51, 241.44
755, 142.35, 239.91
756, 142.94, 238.49
757, 143.33, 237.15
758, 143.59, 235.90
759, 143.80, 234.72
760, 143.85, 233.61
761, 143.74, 232.57
762, 143.51, 231.53
763, 143.24, 230.48
764, 142.99, 229.44
765, 142.60, 228.46
766, 142.21, 227.55
767, 141.85, 226.75
768, 141.60, 226.07
769, 141.45, 225.52
770, 141.46, 225.10
771, 141.61, 224.78
772, 141.84, 224.73
773, 142.09, 224.95
774, 142.32, 225.44
775, 142.59, 226.19
776, 142.93, 227.13
777, 143.27, 228.30
778, 143.58, 229.62
779, 143.82, 231.02
780, 143.81, 232.43
781, 143.53, 233.78
782, 142.99, 235.25
783, 142.29, 236.84
784, 141.41, 238.54
785, 140.42, 240.27
786, 139.37, 241.96
787, 138.35, 243.48
788, 137.38, 244.76
789, 136.47, 245.77
790, 135.65, 246.51
791, 134.94, 247.00
792, 134.33, 247.42
793, 133.78, 247.81
794, 133.28, 248.24
795, 132.99, 248.63
796, 132.96, 248.97
797, 133.31, 249.04
798, 133.97, 248.83
799, 134.87, 248.33
800, 135.87, 247.58
801, 136.91, 246.66
802, 137.98, 245.48
803, 139.07, 244.11
804, 140.15, 242.56
805, 141.14, 240.89
806, 142.00, 239.17
807, 142.71, 237.50
808, 143.22, 235.94
809, 143.54, 234.54
810, 143.66, 233.26
811, 143.61, 232.09
812, 143.44, 231.02
813, 143.19, 230.09
814, 142.89, 229.30
815, 142.61, 228.62
816, 142.37, 228.05
817, 142.18, 227.60
818, 142.09, 227.26
819, 142.11, 227.04
820, 142.24, 226.76
821, 142.47, 226.38
822, 142.74, 226.15
823, 143.04, 226.28
824, 143.34, 226.82
825, 143.64, 227.68
826, 143.86, 228.81
827, 144.00, 230.13
828, 144.05, 231.55
829, 143.95, 233.14
830, 143.70, 234.86
831, 143.20, 236.65
832, 142.48, 238.40
833, 141.57, 240.05
834, 140.61, 241.56
835, 139.68, 242.90
836, 138.75, 244.07
837, 137.83, 245.08
838, 136.93, 245.93
839, 136.19, 246.62
840, 135.67, 247.17
841, 135.29, 247.61
842, 134.99, 247.96
843, 134.79, 248.20
844, 134.68, 248.39
845, 134.76, 248.55
846, 135.00, 248.72
847, 135.46, 248.62
848, 136.10, 248.19
849, 136.85, 247.42
850, 137.77, 246.34
851, 138.80, 245.03
852, 139.77, 243.54
853, 140.58, 242.00
854, 141.17, 240.49
855, 141.74, 238.96
856, 142.34, 237.43
857, 142.98, 235.91
858, 143.60, 234.45
859, 144.17, 232.98
860, 144.64, 231.53
861, 145.00, 230.09
862, 145.20, 228.85
863, 145.11, 227.76
864, 144.74, 226.84
865, 144.12, 226.03
866, 143.44, 225.32
867, 142.79, 224.70
868, 142.21, 224.23
869, 141.70, 223.89
870, 141.25, 223.71
871, 140.90, 223.68
872, 140.64, 223.79
873, 140.67, 224.17
874, 140.99, 224.78
875, 141.58, 225.60
876, 142.24, 226.70
877, 142.84, 228.01
878, 143.30, 229.57
879, 143.62, 231.25
880, 143.81, 232.97
881, 143.80, 234.77
882, 143.64, 236.67
883, 143.36, 238.66
884, 143.03, 240.62
885, 142.64, 242.43
886, 142.20, 244.03
887, 141.59, 245.41
888, 140.82, 246.54
889, 139.92, 247.48
890, 138.94, 248.24
891, 137.95, 248.84
892, 137.05, 249.23
893, 136.28, 249.41
894, 135.78, 249.48
895, 135.55, 249.49
896, 135.57, 249.51
897, 135.79, 249.47
898, 136.16, 249.38
899, 136.71, 249.06
900, 137.38, 248.51
901, 138.11, 247.46
902, 138.79, 246.00
903, 139.39, 244.18
904, 140.03, 242.21
905, 140.73, 240.24
906, 141.50, 238.43
907, 142.23, 236.84
908, 142.86, 235.53
909, 143.37, 234.37
910, 143.75, 233.35
911, 144.04, 232.44
912, 144.18, 231.67
913, 144.19, 231.06
914, 144.06, 230.41
915, 143.81, 229.70
916, 143.49, 228.93
917, 143.18, 228.19
918, 142.93, 227.54
919, 142.73, 226.89
920, 142.57, 226.21
921, 142.53, 226.11
922, 142.63, 226.70
923, 142.89, 228.04
924, 143.23, 229.76
925, 143.62, 231.62
926, 143.99, 233.60
927, 144.32, 235.61
928, 144.59, 237.65
929, 144.64, 239.60
930, 144.45, 241.41
931, 143.95, 243.06
932, 143.21, 244.55
933, 142.31, 245.83
934, 141.31, 246.90
935, 140.29, 247.74
936, 139.40, 248.33
937, 138.70, 248.69
938, 138.22, 248.97
939, 137.80, 249.23
940, 137.42, 249.46
941, 137.05, 249.62
942, 136.73, 249.68
943, 136.37, 249.61
944, 135.93, 249.45
945, 135.41, 249.19
946, 134.98, 248.86
947, 134.67, 248.49
948, 134.74, 248.01
949, 135.18, 247.46
950, 135.96, 246.64
951, 136.93, 245.59
952, 137.99, 244.32
953, 139.08, 242.96
954, 140.15, 241.58
955, 141.16, 240.11
956, 141.96, 238.58
957, 142.53, 237.01
958, 142.95, 235.58
959, 143.30, 234.35
960, 143.51, 233.12
961, 143.53, 231.84
962, 143.36, 230.46
963, 143.11, 229.14
964, 142.85, 227.96
965, 142.70, 226.96
966, 142.68, 226.13
967, 142.79, 225.41
968, 142.88, 224.76
969, 142.89, 224.15
970, 142.83, 223.71
971, 142.73, 223.45
972, 142.62, 223.47
973, 142.59, 223.70
974, 142.65, 224.12
975, 142.88, 224.82
976, 143.23, 225.76
977, 143.68, 227.12
978, 144.14, 228.83
979, 144.45, 230.86
980, 144.55, 233.05
981, 144.32, 235.33
982, 143.82, 237.56
983, 143.10, 239.67
984, 142.17, 241.53
985, 141.08, 243.10
986, 139.94, 244.42
987, 138.85, 245.53
988, 137.88, 246.46
989, 137.07, 247.19
990, 136.43, 247.73
991, 135.88, 248.12
992, 135.38, 248.36
993, 134.91, 248.48
994, 134.60, 248.49
995, 134.51, 248.40
996, 134.71, 248.14
997, 135.14, 247.70
998, 135.76, 247.05
999, 136.61, 246.02
1000, 137.63, 244.62
1001, 138.80, 242.93
1002, 139.90, 241.02
1003, 140.83, 239.00
1004, 141.55, 236.95
1005, 142.08, 234.97
1006, 142.44, 233.14
1007, 142.57, 231.45
1008, 142.46, 229.94
1009, 142.15, 228.55
1010, 141.74, 227.30
1011, 141.29, 226.18
1012, 140.96, 225.20
1013, 140.79, 224.36
1014, 140.78, 223.69
1015, 140.90, 223.20
1016, 141.09, 222.89
1017, 141.25, 222.65
1018, 141.30, 222.41
1019, 141.21, 222.13
1020, 140.98, 221.83
1021, 140.66, 221.53
1022, 140.41, 221.29
1023, 140.26, 221.14
1024, 140.17, 221.07
1025, 140.08, 221.08
1026, 139.96, 221.08
1027, 139.96, 221.06
1028, 140.11, 220.99
1029, 140.34, 220.92
1030, 140.58, 220.87
1031, 140.77, 220.77
1032, 140.83, 220.60
1033, 140.77, 220.37
1034, 140.68, 220.04
1035, 140.64, 219.64
1036, 140.68, 219.29
1037, 140.59, 219.04
1038, 140.35, 218.88
1039, 139.94, 218.75
1040, 139.44, 218.64
1041, 138.98, 218.55
1042, 138.63, 218.47
1043, 138.40, 218.40
1044, 138.21, 218.30
1045, 138.05, 218.16
1046, 137.93, 218.04
1047, 137.87, 217.98
1048, 137.90, 218.11
1049, 137.95, 218.40
1050, 138.00, 218.85
1051, 138.30, 219.52
1052, 138.90, 220.40
1053, 139.80, 221.62
1054, 140.85, 223.09
1055, 141.92, 224.75
1056, 143.00, 226.61
1057, 143.76, 228.81
1058, 144.12, 231.35
1059, 144.00, 234.08
1060, 143.52, 236.78
1061, 142.77, 239.31
1062, 141.89, 241.59
1063, 140.96, 243.66
1064, 140.04, 245.53
1065, 139.18, 247.20
1066, 138.33, 248.45
1067, 137.48, 249.25
1068, 136.65, 249.67
1069, 135.93, 249.87
1070, 135.35, 249.94
1071, 134.87, 250.05
1072, 134.46, 250.24
1073, 134.09, 250.36
1074, 133.83, 250.34
1075, 133.68, 250.14
1076, 133.73, 249.92
1077, 133.87, 249.71
1078, 134.07, 249.52
1079, 134.34, 249.47
1080, 134.68, 249.58
1081, 135.02, 249.78
1082, 135.30, 249.99
1083, 135.48, 250.12
1084, 135.55, 250.16
1085, 135.53, 250.11
1086, 135.33, 250.02
1087, 134.96, 249.93
1088, 134.43, 249.84
1089, 133.96, 249.77
1090, 133.62, 249.71
1091, 133.45, 249.76
1092, 133.44, 249.86
1093, 133.67, 250.00
1094, 134.11, 250.13
1095, 134.74, 250.19
1096, 135.35, 250.18
1097, 135.87, 250.09
1098, 136.37, 249.90
1099, 136.90, 249.63
1100, 137.60, 249.05
1101, 138.44, 248.15
1102, 139.37, 246.86
1103, 140.19, 245.32
1104, 140.82, 243.63
1105, 141.44, 241.88
1106, 142.11, 240.15
1107, 142.82, 238.46
1108, 143.31, 236.87
1109, 143.50, 235.40
1110, 143.40, 233.82
1111, 143.22, 232.12
1112, 143.08, 230.29
1113, 142.94, 228.56
1114, 142.78, 227.04
1115, 142.58, 225.76
1116, 142.32, 224.69
1117, 142.03, 223.79
1118, 141.67, 223.09
1119, 141.24, 222.57
1120, 140.77, 222.23
1121, 140.32, 222.02
1122, 139.92, 221.88
1123, 139.56, 221.76
1124, 139.24, 221.63
1125, 138.93, 221.52
1126, 138.61, 221.41
1127, 138.31, 221.20
1128, 138.16, 220.85
1129, 138.19, 220.38
1130, 138.23, 219.93
1131, 138.18, 219.58
1132, 137.97, 219.37
1133, 137.72, 219.26
1134, 137.48, 219.23
1135, 137.32, 219.18
1136, 137.22, 219.09
1137, 137.20, 218.96
1138, 137.28, 218.82
1139, 137.45, 218.69
1140, 137.60, 218.56
