=====Start_data=====
Date: 23/01/2022, Time: 00:00
Notes: filter and calibrated data
Collection period (s): 60.00, Sampling Frequency (Hz): 50.00
Counter, Distance(mm)
442, 87.50, 213.63
443, 87.09, 212.75
444, 86.61, 211.82
445, 86.12, 210.93
446, 85.66, 210.16
447, 85.39, 209.49
448, 85.32, 208.96
449, 85.47, 208.57
450, 85.77, 208.33
451, 86.14, 208.20
452, 86.72, 208.28
453, 87.49, 208.56
454, 88.40, 209.26
455, 89.35, 210.31
456, 90.22, 211.55
457, 90.94, 212.79
458, 91.51, 213.91
459, 92.04, 215.15
460, 92.57, 216.54
461, 93.15, 217.98
462, 93.75, 219.31
463, 94.34, 220.44
464, 94.74, 221.33
465, 94.90, 222.01
466, 94.64, 222.73
467, 94.03, 223.56
468, 93.11, 224.55
469, 92.01, 225.70
470, 90.83, 226.94
471, 89.68, 227.97
472, 88.66, 228.65
473, 87.80, 228.92
474, 87.05, 228.86
475, 86.38, 228.56
476, 85.84, 227.98
477, 85.45, 227.16
478, 85.20, 226.56
479, 84.99, 226.33
480, 84.77, 226.58
481, 84.64, 227.12
482, 84.61, 227.83
483, 84.72, 228.61
484, 84.92, 229.39
485, 85.17, 230.13
486, 85.58, 230.80
487, 86.14, 231.39
488, 86.93, 231.67
489, 87.87, 231.61
490, 88.91, 231.20
491, 89.99, 230.71
492, 91.06, 230.28
493, 91.99, 229.89
494, 92.74, 229.54
495, 93.28, 229.18
496, 93.50, 229.01
497, 93.44, 229.07
498, 93.18, 229.12
499, 92.84, 229.05
500, 92.51, 228.70
501, 92.14, 228.13
502, 91.74, 227.40
503, 91.26, 226.52
504, 90.72, 225.56
505, 90.12, 224.42
506, 89.49, 223.16
507, 88.86, 221.82
508, 88.22, 220.32
509, 87.57, 218.71
510, 87.03, 216.94
511, 86.65, 215.12
512, 86.45, 213.33
513, 86.29, 211.75
514, 86.11, 210.45
515, 85.92, 209.46
516, 85.77, 208.75
517, 85.68, 208.28
518, 85.55, 208.13
519, 85.36, 208.30
520, 85.16, 209.08
521, 84.98, 210.40
522, 84.85, 212.19
523, 84.86, 214.34
524, 84.98, 216.68
525, 85.32, 219.32
526, 85.81, 222.13
527, 86.44, 225.06
528, 87.12, 227.92
529, 87.80, 230.59
530, 88.51, 232.96
531, 89.22, 234.98
532, 89.86, 236.56
533, 90.40, 237.72
534, 90.81, 238.47
535, 91.16, 238.83
536, 91.48, 238.86
537, 91.84, 238.69
538, 92.23, 238.43
539, 92.65, 238.16
540, 93.10, 237.77
541, 93.56, 237.25
542, 93.90, 236.56
543, 94.09, 235.77
544, 94.12, 234.92
545, 93.91, 234.08
546, 93.51, 233.28
547, 93.09, 232.46
548, 92.76, 231.63
549, 92.60, 230.70
550, 92.43, 229.71
551, 92.19, 228.71
552, 91.86, 227.62
553, 91.47, 226.47
554, 91.06, 225.28
555, 90.62, 224.12
556, 90.14, 223.04
557, 89.55, 221.86
558, 88.89, 220.56
559, 88.24, 219.14
560, 87.68, 217.70
561, 87.25, 216.33
562, 86.88, 214.98
563, 86.55, 213.67
564, 86.18, 212.44
565, 85.78, 211.33
566, 85.35, 210.39
567, 85.00, 209.63
568, 84.77, 209.06
569, 84.68, 208.74
570, 84.68, 208.64
571, 84.75, 208.74
572, 84.93, 209.15
573, 85.18, 209.84
574, 85.49, 210.63
575, 85.79, 211.37
576, 86.07, 212.21
577, 86.40, 213.20
578, 86.78, 214.36
579, 87.30, 215.68
580, 87.93, 217.09
581, 88.67, 218.41
582, 89.46, 219.54
583, 90.25, 220.41
584, 91.06, 221.16
585, 91.87, 221.82
586, 92.55, 222.47
587, 93.05, 223.08
588, 93.34, 223.65
589, 93.45, 224.08
590, 93.41, 224.35
591, 93.22, 224.62
592, 92.93, 224.93
593, 92.58, 225.34
594, 92.40, 225.81
595, 92.47, 226.32
596, 92.60, 226.55
597, 92.66, 226.41
598, 92.56, 225.98
599, 92.38, 225.41
600, 92.16, 224.83
601, 91.87, 224.18
602, 91.50, 223.45
603, 91.05, 222.45
604, 90.60, 221.19
605, 90.19, 219.71
606, 89.83, 218.20
607, 89.54, 216.78
608, 89.20, 215.33
609, 88.79, 213.83
610, 88.30, 212.28
611, 87.78, 210.70
612, 87.27, 209.15
613, 86.79, 207.59
614, 86.35, 206.08
615, 85.98, 204.64
616, 85.58, 203.47
617, 85.15, 202.63
618, 84.66, 202.15
619, 84.13, 201.93
620, 83.59, 201.96
621, 83.21, 202.20
622, 83.02, 202.58
623, 83.05, 203.17
624, 83.23, 203.94
625, 83.50, 204.88
626, 83.96, 205.89
627, 84.59, 206.92
628, 85.46, 208.13
629, 86.48, 209.51
630, 87.62, 210.85
631, 88.81, 211.98
632, 89.97, 212.82
633, 90.94, 213.48
634, 91.68, 214.02
635, 92.11, 214.45
636, 92.27, 214.77
637, 92.21, 214.99
638, 92.05, 215.12
639, 91.85, 215.19
640, 91.72, 215.23
641, 91.67, 215.26
642, 91.71, 215.30
643, 91.88, 215.34
644, 92.19, 215.37
645, 92.58, 215.36
646, 92.99, 215.29
647, 93.39, 215.05
648, 93.67, 214.66
649, 93.83, 214.15
650, 93.75, 213.61
651, 93.49, 213.12
652, 93.06, 212.60
653, 92.47, 212.06
654, 91.75, 211.47
655, 91.01, 210.85
656, 90.35, 210.24
657, 89.71, 209.58
658, 89.06, 208.88
659, 88.39, 208.15
660, 87.82, 207.38
661, 87.38, 206.57
662, 87.09, 205.64
663, 86.89, 204.64
664, 86.76, 203.58
665, 86.62, 202.64
666, 86.47, 201.88
667, 86.39, 201.32
668, 86.42, 200.91
669, 86.58, 200.54
670, 86.74, 200.19
671, 86.85, 199.83
672, 86.89, 199.70
673, 86.86, 199.85
674, 86.80, 200.33
675, 86.79, 201.02
676, 86.87, 201.84
677, 87.11, 202.68
678, 87.51, 203.47
679, 88.02, 204.38
680, 88.60, 205.41
681, 89.18, 206.58
682, 89.74, 207.80
683, 90.25, 209.01
684, 90.81, 210.18
685, 91.43, 211.28
686, 92.11, 212.27
687, 92.71, 213.19
688, 93.19, 214.04
689, 93.48, 214.86
690, 93.63, 215.64
691, 93.64, 216.53
692, 93.67, 217.51
693, 93.76, 218.59
694, 93.92, 219.55
695, 94.10, 220.32
696, 94.27, 220.82
697, 94.38, 221.10
698, 94.41, 221.20
699, 94.30, 221.23
700, 94.08, 221.26
701, 93.75, 221.00
702, 93.33, 220.39
703, 92.82, 219.40
704, 92.24, 218.19
705, 91.62, 216.86
706, 90.96, 215.47
707, 90.30, 214.08
708, 89.66, 212.74
709, 88.99, 211.43
710, 88.30, 210.18
711, 87.69, 208.88
712, 87.22, 207.54
713, 86.94, 206.20
714, 86.77, 205.07
715, 86.68, 204.22
716, 86.47, 203.49
717, 86.11, 202.79
718, 85.59, 202.16
719, 85.11, 201.69
720, 84.75, 201.41
721, 84.65, 201.30
722, 84.77, 201.34
723, 85.08, 201.41
724, 85.56, 201.46
725, 86.16, 201.46
726, 86.84, 201.58
727, 87.54, 201.84
728, 88.22, 202.43
729, 88.86, 203.31
730, 89.47, 204.44
731, 90.09, 205.67
732, 90.70, 206.92
733, 91.25, 208.03
734, 91.71, 208.95
735, 92.04, 209.65
736, 92.27, 210.31
737, 92.42, 210.98
738, 92.50, 211.69
739, 92.53, 212.39
740, 92.52, 212.93
741, 92.46, 213.26
742, 92.36, 213.37
743, 92.32, 213.49
744, 92.38, 213.69
745, 92.56, 213.91
746, 92.77, 214.06
747, 92.95, 214.10
748, 93.08, 214.01
749, 93.17, 213.80
750, 93.22, 213.46
751, 93.17, 213.00
752, 93.00, 212.48
753, 92.67, 211.98
754, 92.21, 211.55
755, 91.67, 211.19
756, 91.12, 210.88
757, 90.60, 210.63
758, 90.11, 210.44
759, 89.62, 210.32
760, 88.98, 210.14
761, 88.18, 209.88
762, 87.24, 209.36
763, 86.43, 208.61
764, 85.86, 207.67
765, 85.51, 206.66
766, 85.33, 205.68
767, 85.23, 204.74
768, 85.21, 203.84
769, 85.23, 203.00
770, 85.29, 202.27
771, 85.37, 201.66
772, 85.46, 201.17
773, 85.55, 200.77
774, 85.64, 200.44
775, 85.80, 200.42
776, 86.04, 200.75
777, 86.37, 201.46
778, 86.80, 202.39
779, 87.29, 203.45
780, 87.92, 204.62
781, 88.64, 205.84
782, 89.43, 207.09
783, 90.23, 208.31
784, 91.00, 209.45
785, 91.64, 210.55
786, 92.13, 211.60
787, 92.50, 212.71
788, 92.77, 213.88
789, 92.97, 214.96
790, 93.14, 215.86
791, 93.29, 216.52
792, 93.41, 217.03
793, 93.48, 217.43
794, 93.51, 217.58
795, 93.53, 217.47
796, 93.55, 217.09
797, 93.59, 216.67
798, 93.64, 216.30
799, 93.70, 215.83
800, 93.67, 215.20
801, 93.55, 214.38
802, 93.30, 213.50
803, 92.97, 212.64
804, 92.57, 211.60
805, 92.10, 210.36
806, 91.58, 208.94
807, 91.03, 207.41
808, 90.48, 205.86
809, 89.82, 204.28
810, 89.07, 202.73
811, 88.22, 201.37
812, 87.39, 200.27
813, 86.66, 199.49
814, 86.00, 198.78
815, 85.41, 198.09
816, 84.87, 197.38
817, 84.44, 196.71
818, 84.14, 196.11
819, 83.95, 195.77
820, 83.84, 195.72
821, 83.76, 195.90
822, 83.78, 196.22
823, 83.88, 196.59
824, 84.25, 197.15
825, 84.89, 197.89
826, 85.77, 198.79
827, 86.63, 199.74
828, 87.38, 200.66
829, 88.07, 201.58
830, 88.76, 202.49
831, 89.46, 203.53
832, 90.17, 204.68
833, 90.86, 205.87
834, 91.45, 207.00
835, 91.93, 208.00
836, 92.29, 208.91
837, 92.57, 209.73
838, 92.79, 210.31
839, 92.95, 210.64
840, 93.07, 210.68
841, 93.23, 210.68
842, 93.45, 210.71
843, 93.74, 210.87
844, 93.96, 211.12
845, 94.06, 211.43
846, 93.99, 211.80
847, 93.80, 212.19
848, 93.51, 212.45
849, 93.15, 212.52
850, 92.75, 212.39
851, 92.31, 212.08
852, 91.89, 211.62
853, 91.49, 210.94
854, 90.99, 210.09
855, 90.39, 209.09
856, 89.85, 207.92
857, 89.44, 206.64
858, 89.24, 205.30
859, 89.04, 204.02
860, 88.76, 202.87
861, 88.28, 201.89
862, 87.65, 201.10
863, 86.91, 200.38
864, 86.12, 199.71
865, 85.35, 198.92
866, 84.74, 198.04
867, 84.33, 197.08
868, 84.07, 196.26
869, 83.92, 195.66
870, 83.81, 195.39
871, 83.80, 195.40
872, 83.89, 195.65
873, 84.16, 196.13
874, 84.62, 196.77
875, 85.22, 197.61
876, 85.93, 198.58
877, 86.68, 199.62
878, 87.52, 200.83
879, 88.41, 202.19
880, 89.34, 203.58
881, 90.21, 204.88
882, 90.98, 206.15
883, 91.71, 207.37
884, 92.41, 208.57
885, 92.99, 209.59
886, 93.39, 210.37
887, 93.60, 211.05
888, 93.72, 211.69
889, 93.78, 212.34
890, 93.87, 212.97
891, 93.98, 213.55
892, 94.11, 214.04
893, 94.19, 214.42
894, 94.22, 214.70
895, 94.25, 214.82
896, 94.32, 214.78
897, 94.46, 214.57
898, 94.54, 214.24
899, 94.51, 213.83
900, 94.28, 213.37
901, 93.87, 212.88
902, 93.32, 212.30
903, 92.68, 211.67
904, 92.00, 210.79
905, 91.22, 209.69
906, 90.39, 208.40
907, 89.52, 207.23
908, 88.69, 206.32
909, 87.95, 205.55
910, 87.28, 204.85
911, 86.66, 204.14
912, 86.08, 203.39
913, 85.56, 202.62
914, 85.12, 201.90
915, 84.75, 201.31
916, 84.45, 200.86
917, 84.16, 200.53
918, 83.87, 200.27
919, 83.57, 199.94
920, 83.38, 199.52
921, 83.33, 199.01
922, 83.47, 198.47
923, 83.74, 197.96
924, 84.10, 197.73
925, 84.65, 197.82
926, 85.35, 198.23
927, 86.23, 198.91
928, 87.20, 199.76
929, 88.18, 200.75
930, 89.18, 201.82
931, 90.17, 202.93
932, 91.12, 204.03
933, 91.99, 205.07
934, 92.76, 206.03
935, 93.34, 206.91
936, 93.72, 207.82
937, 93.84, 208.75
938, 93.74, 209.72
939, 93.45, 210.56
940, 93.02, 211.22
941, 92.50, 211.67
942, 92.09, 211.94
943, 91.83, 212.08
944, 91.74, 212.21
945, 91.76, 212.39
946, 91.84, 212.68
947, 91.95, 213.06
948, 92.09, 213.50
949, 92.21, 213.70
950, 92.30, 213.59
951, 92.34, 213.04
952, 92.27, 212.19
953, 92.09, 211.13
954, 91.74, 209.99
955, 91.27, 208.84
956, 90.72, 207.78
957, 90.15, 206.85
958, 89.63, 205.97
959, 89.15, 205.13
960, 88.71, 204.31
961, 88.31, 203.57
962, 87.88, 202.94
963, 87.42, 202.41
964, 86.88, 201.97
965, 86.31, 201.59
966, 85.81, 201.14
967, 85.43, 200.58
968, 85.20, 199.76
969, 85.02, 198.73
970, 84.87, 197.52
971, 84.80, 196.51
972, 84.83, 195.80
973, 84.96, 195.63
974, 85.17, 195.90
975, 85.41, 196.65
976, 85.74, 197.75
977, 86.16, 199.07
978, 86.66, 200.33
979, 87.33, 201.42
980, 88.13, 202.54
981, 89.04, 203.77
982, 89.95, 205.17
983, 90.81, 206.45
984, 91.50, 207.52
985, 92.00, 208.35
986, 92.24, 209.00
987, 92.26, 209.51
988, 92.11, 209.84
989, 91.91, 210.01
990, 91.74, 210.18
991, 91.71, 210.41
992, 91.83, 210.75
993, 92.10, 211.12
994, 92.49, 211.48
995, 92.95, 211.82
996, 93.36, 212.15
997, 93.66, 212.47
998, 93.84, 212.60
999, 93.92, 212.54
1000, 93.93, 212.23
1001, 93.80, 211.77
1002, 93.55, 211.05
1003, 93.13, 210.12
1004, 92.59, 209.02
1005, 91.97, 207.94
1006, 91.34, 206.95
1007, 90.77, 206.01
1008, 90.24, 205.08
1009, 89.77, 204.16
1010, 89.34, 203.40
1011, 88.89, 202.87
1012, 88.41, 202.36
1013, 87.89, 201.78
1014, 87.37, 201.08
1015, 86.88, 200.33
1016, 86.40, 199.58
1017, 85.96, 199.00
1018, 85.60, 198.58
1019, 85.26, 198.33
1020, 84.94, 198.18
1021, 84.61, 197.98
1022, 84.32, 197.67
1023, 84.09, 197.29
1024, 83.92, 196.94
1025, 83.81, 196.65
1026, 83.74, 196.55
1027, 83.70, 196.64
1028, 83.70, 196.80
1029, 83.63, 196.95
1030, 83.48, 197.01
1031, 83.24, 196.91
1032, 83.03, 196.66
1033, 82.90, 196.26
1034, 82.76, 195.78
1035, 82.57, 195.27
1036, 82.30, 194.86
1037, 82.01, 194.60
1038, 81.74, 194.52
1039, 81.49, 194.60
1040, 81.24, 194.79
1041, 81.14, 194.92
1042, 81.20, 194.94
1043, 81.45, 194.91
1044, 81.76, 194.86
1045, 82.08, 194.81
1046, 82.37, 194.72
1047, 82.65, 194.59
1048, 82.92, 194.68
1049, 83.24, 195.05
1050, 83.63, 195.69
1051, 84.14, 196.47
1052, 84.73, 197.30
1053, 85.37, 198.14
1054, 86.01, 198.96
1055, 86.62, 200.00
1056, 87.31, 201.28
1057, 88.08, 202.79
1058, 88.94, 204.77
1059, 89.79, 207.18
1060, 90.56, 210.20
1061, 91.21, 213.61
1062, 91.72, 217.24
1063, 92.09, 220.72
1064, 92.32, 223.87
1065, 92.43, 226.54
1066, 92.45, 228.72
1067, 92.43, 230.43
1068, 92.31, 231.47
1069, 92.09, 231.87
1070, 91.77, 231.52
1071, 91.48, 230.59
1072, 91.26, 229.24
1073, 91.10, 227.65
1074, 90.95, 225.99
1075, 90.79, 224.20
1076, 90.75, 222.32
1077, 90.84, 220.24
1078, 90.99, 218.07
1079, 91.14, 215.87
1080, 91.23, 213.79
1081, 91.34, 211.93
1082, 91.48, 210.52
1083, 91.79, 209.60
1084, 92.27, 209.17
1085, 92.92, 208.97
1086, 93.59, 208.86
1087, 94.21, 209.58
1088, 94.69, 211.27
1089, 95.02, 213.95
1090, 95.19, 217.67
1091, 95.28, 222.14
1092, 95.31, 227.31
1093, 95.37, 232.77
1094, 95.47, 238.36
1095, 95.57, 243.80
1096, 95.64, 248.91
1097, 95.65, 253.36
1098, 95.70, 257.05
1099, 95.82, 259.75
1100, 95.84, 261.53
1101, 95.68, 262.48
1102, 95.32, 262.63
1103, 94.79, 262.13
1104, 94.13, 261.16
1105, 93.37, 259.93
1106, 92.56, 258.62
1107, 91.75, 256.95
1108, 91.01, 254.93
1109, 90.37, 252.64
1110, 89.74, 250.30
1111, 89.10, 248.09
1112, 88.43, 246.15
1113, 87.70, 244.54
1114, 86.92, 243.17
1115, 86.17, 241.98
1116, 85.50, 240.73
1117, 84.95, 239.44
1118, 84.54, 238.09
1119, 84.26, 237.00
1120, 83.97, 236.25
1121, 83.63, 235.73
1122, 83.24, 235.31
1123, 82.88, 234.89
1124, 82.58, 234.40
1125, 82.37, 233.83
1126, 82.23, 233.20
1127, 82.16, 232.54
1128, 82.11, 231.92
1129, 82.07, 231.39
1130, 82.09, 230.98
1131, 82.18, 230.59
1132, 82.31, 230.16
1133, 82.46, 229.66
1134, 82.59, 229.08
1135, 82.73, 228.43
1136, 82.88, 227.35
1137, 82.99, 225.86
1138, 83.05, 223.97
1139, 83.03, 222.04
1140, 83.01, 220.27
