=====Start_data=====
Date: 12/11/2021, Time: 23:00
Notes: filter and calibrated data
Collection period (s): 20.00, Sampling Frequency (Hz): 100.00
Counter, Distance(mm)
841, 170.17, 192.39
842, 170.39, 192.33
843, 170.63, 192.24
844, 170.79, 192.13
845, 170.85, 192.01
846, 170.79, 191.86
847, 170.66, 191.68
848, 170.53, 191.47
849, 170.43, 191.26
850, 170.40, 191.06
851, 170.41, 190.87
852, 170.39, 190.70
853, 170.33, 190.56
854, 170.22, 190.56
855, 170.07, 190.72
856, 169.92, 191.04
857, 169.81, 191.46
858, 169.77, 191.81
859, 169.81, 192.03
860, 169.90, 192.08
861, 170.02, 192.02
862, 170.16, 191.88
863, 170.30, 191.72
864, 170.44, 191.58
865, 170.54, 191.46
866, 170.59, 191.37
867, 170.60, 191.34
868, 170.57, 191.36
869, 170.52, 191.43
870, 170.59, 191.53
871, 170.81, 191.65
872, 171.19, 191.78
873, 171.65, 191.91
874, 172.24, 192.02
875, 172.92, 192.13
876, 173.67, 192.54
877, 174.42, 193.32
878, 175.33, 194.48
879, 176.39, 195.83
880, 177.59, 197.39
881, 178.83, 199.09
882, 180.03, 200.87
883, 181.43, 202.60
884, 183.04, 204.21
885, 184.86, 205.89
886, 186.74, 207.62
887, 188.73, 209.43
888, 190.80, 211.19
889, 192.90, 212.84
890, 194.91, 214.35
891, 196.86, 215.69
892, 198.71, 216.84
893, 200.46, 217.85
894, 202.03, 218.74
895, 203.40, 219.53
896, 204.52, 220.20
897, 205.40, 220.76
898, 206.05, 221.17
899, 206.50, 221.46
900, 206.79, 221.61
901, 206.95, 221.68
902, 207.01, 221.81
903, 207.00, 222.06
904, 207.00, 222.45
905, 207.02, 222.91
906, 207.09, 223.31
907, 207.18, 223.61
908, 207.43, 223.78
909, 207.83, 223.85
910, 208.39, 223.85
911, 209.03, 223.84
912, 209.68, 223.88
913, 210.16, 223.95
914, 210.41, 224.06
915, 210.40, 224.24
916, 210.21, 224.49
917, 209.91, 224.80
918, 209.54, 225.14
919, 209.15, 225.37
920, 208.76, 225.45
921, 208.50, 225.37
922, 208.39, 225.17
923, 208.46, 224.92
924, 208.64, 224.62
925, 208.90, 224.32
926, 209.05, 224.04
927, 209.07, 223.77
928, 208.91, 223.51
929, 208.65, 223.24
930, 208.35, 222.98
931, 208.05, 222.73
932, 207.79, 222.51
933, 207.56, 222.32
934, 207.45, 222.15
935, 207.47, 222.02
936, 207.62, 221.91
937, 207.85, 221.83
938, 208.13, 221.77
939, 208.40, 221.73
940, 208.63, 221.70
941, 208.81, 221.75
942, 208.95, 221.87
943, 208.92, 222.06
944, 208.70, 222.29
945, 208.29, 222.60
946, 207.78, 222.96
947, 207.32, 223.38
948, 206.99, 223.82
949, 206.81, 224.24
950, 206.74, 224.63
951, 206.77, 224.98
952, 206.85, 225.27
953, 206.97, 225.52
954, 207.10, 225.69
955, 207.25, 225.79
956, 207.47, 225.81
957, 207.78, 225.78
958, 208.16, 225.66
959, 208.58, 225.45
960, 209.01, 225.16
961, 209.41, 224.84
962, 209.78, 224.51
963, 210.10, 224.24
964, 210.38, 224.07
965, 210.55, 223.99
966, 210.61, 223.99
967, 210.57, 224.12
968, 210.46, 224.39
969, 210.25, 224.77
970, 209.96, 225.22
971, 209.59, 225.49
972, 209.20, 225.53
973, 208.38, 225.29
974, 207.09, 224.89
975, 205.32, 224.39
976, 203.32, 223.30
977, 201.26, 221.60
978, 199.03, 219.28
979, 196.67, 216.64
980, 194.24, 213.94
981, 191.88, 211.36
982, 189.51, 209.01
983, 187.16, 206.94
984, 184.87, 204.98
985, 182.74, 203.10
986, 180.80, 201.28
987, 179.10, 199.58
988, 177.63, 198.07
989, 176.40, 196.71
990, 175.42, 195.49
991, 174.62, 194.42
992, 174.00, 193.50
993, 173.50, 192.74
994, 173.13, 192.13
995, 172.86, 191.66
996, 172.68, 191.31
997, 172.57, 191.09
998, 172.52, 191.00
999, 172.48, 191.01
1000, 172.44, 191.10
1001, 172.39, 191.23
1002, 172.33, 191.48
1003, 172.27, 191.84
1004, 172.14, 192.30
1005, 171.92, 192.81
1006, 171.61, 193.21
1007, 171.25, 193.44
1008, 171.04, 193.50
1009, 171.02, 193.42
1010, 171.22, 193.19
1011, 171.57, 192.85
1012, 171.96, 192.40
1013, 172.36, 191.91
1014, 172.73, 191.42
1015, 173.06, 190.98
1016, 173.34, 190.61
1017, 173.57, 190.33
1018, 173.75, 190.13
1019, 173.90, 190.02
1020, 174.00, 190.00
1021, 174.07, 190.06
1022, 174.12, 190.17
1023, 174.15, 190.30
1024, 174.16, 190.45
1025, 174.03, 190.60
1026, 173.73, 190.75
1027, 173.27, 190.88
1028, 172.72, 191.06
1029, 172.19, 191.29
1030, 171.73, 191.57
1031, 171.36, 191.87
1032, 171.09, 192.14
1033, 170.89, 192.36
1034, 170.73, 192.52
1035, 170.60, 192.63
1036, 170.47, 192.70
1037, 170.35, 192.73
1038, 170.20, 192.74
1039, 170.00, 192.73
1040, 169.76, 192.70
1041, 169.49, 192.67
1042, 169.22, 192.64
1043, 168.97, 192.61
1044, 168.74, 192.57
1045, 168.54, 192.45
1046, 168.37, 192.24
1047, 168.34, 191.91
1048, 168.46, 191.54
1049, 168.74, 191.23
1050, 169.10, 191.04
1051, 169.41, 190.98
1052, 169.60, 191.01
1053, 169.65, 191.11
1054, 169.59, 191.23
1055, 169.58, 191.32
1056, 169.64, 191.39
1057, 169.81, 191.44
1058, 170.05, 191.37
1059, 170.32, 191.19
1060, 170.52, 190.89
1061, 170.62, 190.52
1062, 170.60, 190.19
1063, 170.50, 189.93
1064, 170.41, 189.76
1065, 170.35, 189.66
1066, 170.34, 189.62
1067, 170.37, 189.54
1068, 170.42, 189.38
1069, 170.49, 189.13
1070, 170.57, 188.83
1071, 170.64, 188.55
1072, 170.71, 188.30
1073, 170.89, 188.11
1074, 171.18, 187.97
1075, 171.58, 187.96
1076, 172.05, 188.09
1077, 172.40, 188.35
1078, 172.58, 188.69
1079, 172.58, 189.08
1080, 172.43, 189.37
1081, 172.20, 189.55
1082, 171.92, 189.59
1083, 171.62, 189.53
1084, 171.33, 189.47
1085, 171.05, 189.43
1086, 170.85, 189.45
1087, 170.75, 189.50
1088, 170.74, 189.45
1089, 170.80, 189.28
1090, 170.81, 188.97
1091, 170.71, 188.58
1092, 170.50, 188.15
1093, 170.22, 187.78
1094, 169.93, 187.50
1095, 169.66, 187.32
1096, 169.44, 187.24
1097, 169.26, 187.25
1098, 169.12, 187.33
1099, 169.02, 187.49
1100, 168.94, 187.68
1101, 168.89, 188.02
1102, 168.87, 188.48
1103, 168.85, 189.09
1104, 168.85, 189.75
1105, 168.86, 190.41
1106, 168.87, 190.96
1107, 168.97, 191.34
1108, 169.16, 191.55
1109, 169.44, 191.63
1110, 169.78, 191.61
1111, 170.13, 191.51
1112, 170.37, 191.38
1113, 170.47, 191.22
1114, 170.40, 191.00
1115, 170.23, 190.71
1116, 170.07, 190.36
1117, 169.97, 189.99
1118, 169.95, 189.62
1119, 169.99, 189.30
1120, 169.94, 189.05
1121, 169.77, 188.88
1122, 169.44, 188.76
1123, 169.03, 188.76
1124, 168.58, 188.87
1125, 168.26, 189.08
1126, 168.11, 189.34
1127, 168.17, 189.51
1128, 168.35, 189.55
1129, 168.68, 189.43
1130, 169.11, 189.21
1131, 169.63, 188.93
1132, 170.16, 188.62
1133, 170.59, 188.30
1134, 170.85, 188.01
1135, 170.94, 187.73
1136, 170.89, 187.62
1137, 170.71, 187.67
1138, 170.41, 187.91
1139, 170.02, 188.25
1140, 169.58, 188.66
