=====Start_data=====
Date: 12/11/2021, Time: 23:00
Notes: filter and calibrated data
Collection period (s): 20.00, Sampling Frequency (Hz): 100.00
Counter, Distance(mm)
365, 242.56, 216.12
366, 242.85, 216.68
367, 243.28, 217.29
368, 243.91, 218.18
369, 244.72, 219.37
370, 245.67, 220.84
371, 246.68, 222.43
372, 247.86, 224.01
373, 249.18, 225.64
374, 250.64, 227.29
375, 252.11, 228.94
376, 253.50, 230.48
377, 254.99, 232.05
378, 256.57, 233.62
379, 258.23, 235.20
380, 259.86, 236.69
381, 261.52, 238.21
382, 263.18, 239.75
383, 264.81, 241.30
384, 266.34, 242.77
385, 267.87, 244.11
386, 269.41, 245.39
387, 270.95, 246.61
388, 272.40, 247.79
389, 273.72, 248.86
390, 274.87, 249.84
391, 275.84, 250.70
392, 276.64, 251.46
393, 277.30, 252.10
394, 277.84, 252.70
395, 278.28, 253.28
396, 278.63, 253.87
397, 278.89, 254.41
398, 279.19, 254.75
399, 279.55, 254.83
400, 279.98, 254.67
401, 280.45, 254.33
402, 280.89, 253.89
403, 281.26, 253.44
404, 281.57, 253.00
405, 281.81, 252.61
406, 282.04, 252.29
407, 282.28, 252.12
408, 282.53, 252.13
409, 282.80, 252.32
410, 283.04, 252.62
411, 283.16, 252.91
412, 283.13, 253.13
413, 282.94, 253.25
414, 282.65, 253.30
415, 282.09, 253.00
416, 281.26, 252.32
417, 280.19, 251.28
418, 279.00, 250.03
419, 277.45, 248.69
420, 275.54, 247.13
421, 273.33, 245.37
422, 271.01, 243.44
423, 268.74, 241.49
424, 266.50, 239.38
425, 264.32, 237.15
426, 262.25, 234.82
427, 260.35, 232.55
428, 258.50, 230.40
429, 256.68, 228.45
430, 254.88, 226.73
431, 253.21, 225.25
432, 251.62, 224.03
433, 250.14, 222.96
434, 248.77, 222.03
435, 247.56, 221.19
436, 246.52, 220.46
437, 245.63, 219.80
438, 244.88, 219.18
439, 244.25, 218.60
440, 243.75, 218.09
441, 243.27, 217.67
442, 242.80, 217.35
443, 242.33, 217.14
444, 241.87, 217.01
445, 241.37, 216.95
446, 240.82, 216.88
447, 240.23, 216.79
448, 239.65, 216.64
449, 239.10, 216.48
450, 238.68, 216.19
451, 238.42, 215.78
452, 238.32, 215.24
453, 238.34, 214.64
454, 238.47, 214.12
455, 238.68, 213.72
456, 238.95, 213.47
457, 239.26, 213.35
458, 239.59, 213.31
459, 239.93, 213.25
460, 240.29, 213.14
461, 240.63, 212.96
462, 240.83, 212.73
463, 240.88, 212.57
464, 240.75, 212.50
465, 240.52, 212.56
466, 240.22, 212.69
467, 240.06, 213.05
468, 240.07, 213.62
469, 240.29, 214.41
470, 240.64, 215.30
471, 241.31, 216.21
472, 242.28, 217.35
473, 243.53, 218.71
474, 244.92, 220.28
475, 246.51, 221.91
476, 248.25, 223.78
477, 250.10, 225.84
478, 251.92, 228.08
479, 253.63, 230.31
480, 255.47, 232.57
481, 257.43, 234.83
482, 259.54, 237.03
483, 261.63, 239.08
484, 263.75, 241.08
485, 265.87, 243.01
486, 267.95, 244.87
487, 269.89, 246.58
488, 271.65, 248.09
489, 273.22, 249.44
490, 274.57, 250.63
491, 275.70, 251.67
492, 276.62, 252.54
493, 277.44, 253.21
494, 278.21, 253.67
495, 278.95, 253.93
496, 279.63, 254.03
497, 280.18, 254.00
498, 280.58, 253.86
499, 280.83, 253.64
500, 280.97, 253.37
501, 281.09, 253.08
502, 281.23, 252.77
503, 281.43, 252.45
504, 281.65, 252.12
505, 281.83, 251.80
506, 281.93, 251.52
507, 281.96, 251.26
508, 281.92, 251.04
509, 281.85, 250.86
510, 281.86, 250.72
511, 281.98, 250.61
512, 282.23, 250.53
513, 282.55, 250.47
514, 282.85, 250.44
515, 283.10, 250.34
516, 283.26, 250.16
517, 283.37, 249.89
518, 283.05, 249.58
519, 282.26, 249.07
520, 281.00, 248.34
521, 279.47, 247.42
522, 277.84, 246.40
523, 275.96, 245.02
524, 273.87, 243.28
525, 271.61, 241.20
526, 269.35, 238.99
527, 266.92, 236.80
528, 264.36, 234.61
529, 261.68, 232.45
530, 259.08, 230.37
531, 256.58, 228.45
532, 254.25, 226.66
533, 252.12, 225.02
534, 250.25, 223.52
535, 248.66, 222.21
536, 247.32, 221.12
537, 246.22, 220.27
538, 245.33, 219.64
539, 244.63, 219.19
540, 244.03, 218.91
541, 243.49, 218.55
542, 242.97, 218.06
543, 242.51, 217.41
544, 242.18, 216.67
545, 242.01, 215.88
546, 242.00, 215.09
547, 242.09, 214.32
548, 242.26, 213.61
549, 242.45, 212.98
550, 242.62, 212.44
551, 242.76, 211.99
552, 242.87, 211.62
553, 242.85, 211.34
554, 242.68, 211.18
555, 242.37, 211.16
556, 241.97, 211.25
557, 241.64, 211.43
558, 241.42, 211.59
559, 241.36, 211.71
560, 241.40, 211.76
561, 241.51, 211.76
562, 241.59, 211.78
563, 241.60, 211.85
564, 241.53, 211.97
565, 241.39, 212.12
566, 241.19, 212.29
567, 240.95, 212.55
568, 240.68, 212.90
569, 240.40, 213.33
570, 240.31, 213.81
571, 240.46, 214.65
572, 240.86, 215.90
573, 241.42, 217.54
574, 242.05, 219.38
575, 243.03, 221.38
576, 244.35, 223.46
577, 246.01, 225.56
578, 247.81, 227.55
579, 249.73, 229.36
580, 251.67, 231.14
581, 253.59, 232.90
582, 255.38, 234.64
583, 257.12, 236.28
584, 258.80, 237.90
585, 260.42, 239.48
586, 261.91, 241.02
587, 263.22, 242.45
588, 264.50, 243.88
589, 265.78, 245.32
590, 267.05, 246.76
591, 268.27, 248.14
592, 269.53, 249.39
593, 270.84, 250.51
594, 272.20, 251.49
595, 273.51, 252.34
596, 274.78, 253.05
597, 275.97, 253.63
598, 277.08, 254.08
599, 278.06, 254.41
600, 278.94, 254.66
601, 279.70, 254.71
602, 280.36, 254.58
603, 280.91, 254.27
604, 281.35, 253.86
605, 281.69, 253.39
606, 281.95, 253.02
607, 282.14, 252.78
608, 282.26, 252.71
609, 282.25, 252.75
610, 282.11, 252.80
611, 281.84, 252.80
612, 281.51, 252.74
613, 281.30, 252.63
614, 281.27, 252.52
615, 281.45, 252.43
616, 281.76, 252.37
617, 282.16, 252.34
618, 282.32, 252.33
619, 282.17, 252.12
620, 281.69, 251.67
621, 280.99, 250.98
622, 279.86, 250.15
623, 278.33, 248.95
624, 276.44, 247.39
625, 274.39, 245.49
626, 272.08, 243.46
627, 269.58, 241.24
628, 266.94, 238.92
629, 264.34, 236.55
630, 261.91, 234.26
631, 259.47, 232.13
632, 257.01, 230.21
633, 254.54, 228.52
634, 252.19, 227.09
635, 250.13, 225.91
636, 248.43, 224.78
637, 247.11, 223.64
638, 246.12, 222.46
639, 245.31, 221.32
640, 244.63, 220.31
641, 244.00, 219.48
642, 243.46, 218.86
643, 243.00, 218.41
644, 242.65, 217.98
645, 242.41, 217.55
646, 242.28, 217.08
647, 242.22, 216.60
648, 242.25, 216.14
649, 242.35, 215.72
650, 242.51, 215.36
651, 242.70, 215.05
652, 242.93, 214.79
653, 243.19, 214.61
654, 243.47, 214.52
655, 243.74, 214.50
656, 243.98, 214.53
657, 244.16, 214.52
658, 244.27, 214.43
659, 244.34, 214.24
660, 244.37, 214.01
661, 244.24, 213.74
662, 243.93, 213.41
663, 243.45, 213.03
664, 242.88, 212.61
665, 242.30, 212.17
666, 241.75, 211.84
667, 241.28, 211.63
668, 240.88, 211.58
669, 240.63, 211.63
670, 240.54, 212.01
671, 240.61, 212.74
672, 240.79, 213.79
673, 241.03, 215.01
674, 241.47, 216.29
675, 242.09, 217.73
676, 242.90, 219.31
677, 243.80, 221.00
678, 244.91, 222.68
679, 246.24, 224.42
680, 247.74, 226.20
681, 249.29, 227.99
682, 251.08, 229.69
683, 253.09, 231.49
684, 255.30, 233.38
685, 257.52, 235.36
686, 259.64, 237.28
687, 261.79, 239.07
688, 263.95, 240.83
689, 266.10, 242.56
690, 268.14, 244.25
691, 269.94, 245.82
692, 271.44, 247.25
693, 272.63, 248.52
694, 273.54, 249.62
695, 274.31, 250.55
696, 274.99, 251.30
697, 275.63, 251.89
698, 276.20, 252.34
699, 276.70, 252.67
700, 277.28, 252.89
701, 277.96, 253.13
702, 278.77, 253.42
703, 279.61, 253.79
704, 280.25, 254.19
705, 280.61, 254.55
706, 280.68, 254.82
707, 280.53, 254.99
708, 280.42, 255.08
709, 280.44, 255.12
710, 280.65, 255.11
711, 280.97, 255.07
712, 281.36, 255.02
713, 281.64, 254.95
714, 281.76, 254.88
715, 281.70, 254.81
716, 281.51, 254.74
717, 281.35, 254.68
718, 281.28, 254.61
719, 281.31, 254.51
720, 281.43, 254.39
721, 281.65, 254.25
722, 281.96, 254.15
723, 282.33, 254.03
724, 282.74, 253.89
725, 283.15, 253.72
726, 283.50, 253.53
727, 283.79, 253.35
728, 284.01, 253.18
729, 284.16, 253.02
730, 284.25, 252.89
731, 284.31, 252.77
732, 284.33, 252.73
733, 284.33, 252.77
734, 284.31, 252.89
735, 284.36, 253.06
736, 284.49, 253.26
737, 284.72, 253.46
738, 285.01, 253.66
739, 285.12, 253.85
740, 285.03, 254.06
741, 284.69, 254.32
742, 284.20, 254.61
743, 283.64, 254.92
744, 283.13, 255.21
745, 282.72, 255.31
746, 282.45, 255.16
747, 282.29, 254.75
748, 282.25, 254.19
749, 282.29, 253.63
750, 282.42, 253.14
751, 282.59, 252.76
752, 282.81, 252.48
753, 283.07, 252.34
754, 283.36, 252.33
755, 283.64, 252.44
756, 283.78, 252.63
757, 283.75, 252.86
758, 283.52, 253.14
759, 283.17, 253.45
760, 282.76, 253.77
761, 282.43, 254.09
762, 282.23, 254.33
763, 282.18, 254.49
764, 282.25, 254.54
765, 282.39, 254.53
766, 282.57, 254.46
767, 282.78, 254.37
768, 282.99, 254.26
769, 282.97, 254.14
770, 282.70, 254.02
771, 282.15, 253.67
772, 281.43, 253.07
773, 280.64, 252.19
774, 279.47, 251.16
775, 277.89, 249.72
776, 275.94, 247.86
777, 273.83, 245.63
778, 271.40, 243.24
779, 268.71, 240.70
780, 265.83, 238.11
781, 262.96, 235.54
782, 260.20, 233.11
783, 257.65, 230.68
784, 255.34, 228.28
785, 253.33, 225.91
786, 251.58, 223.68
787, 250.09, 221.76
788, 248.82, 220.20
789, 247.78, 219.02
790, 246.98, 218.16
791, 246.41, 217.59
792, 246.05, 217.15
793, 245.84, 216.80
794, 245.75, 216.48
795, 245.68, 216.19
796, 245.58, 215.87
797, 245.43, 215.48
798, 245.24, 215.04
799, 244.83, 214.58
800, 244.18, 214.09
801, 243.29, 213.61
802, 242.27, 213.14
803, 241.30, 212.70
804, 240.46, 212.34
805, 239.79, 212.06
806, 239.28, 211.87
807, 238.94, 211.75
808, 238.74, 211.70
809, 238.67, 211.71
810, 238.69, 211.79
811, 238.77, 211.92
812, 238.95, 212.09
813, 239.21, 212.30
814, 239.54, 212.54
815, 239.91, 212.80
816, 240.17, 213.07
817, 240.29, 213.21
818, 240.25, 213.19
819, 240.10, 213.02
820, 239.99, 212.73
821, 239.97, 212.42
822, 240.06, 212.11
823, 240.23, 211.84
824, 240.39, 211.62
825, 240.51, 211.40
826, 240.56, 211.19
827, 240.57, 210.98
828, 240.41, 210.78
829, 240.08, 210.60
830, 239.58, 210.48
831, 238.98, 210.41
832, 238.48, 210.40
833, 238.14, 210.42
834, 238.01, 210.31
835, 238.02, 210.01
836, 238.13, 209.51
837, 238.34, 208.90
838, 238.61, 208.42
839, 238.93, 208.13
840, 239.27, 208.10
841, 239.49, 208.23
842, 239.56, 208.39
843, 239.48, 208.52
844, 239.29, 208.57
845, 239.00, 208.57
846, 238.66, 208.59
847, 238.27, 208.65
848, 237.88, 208.77
849, 237.40, 208.92
850, 236.83, 209.08
851, 236.17, 209.25
852, 235.48, 209.41
853, 235.03, 209.55
854, 234.87, 209.67
855, 235.04, 209.90
856, 235.42, 210.23
857, 235.93, 210.69
858, 236.32, 211.20
859, 236.50, 211.47
860, 236.45, 211.42
861, 236.23, 211.03
862, 235.92, 210.41
863, 235.60, 209.72
864, 235.28, 209.05
865, 234.99, 208.46
866, 234.82, 207.96
867, 234.77, 207.57
868, 234.86, 207.30
869, 235.03, 207.14
870, 235.29, 207.06
871, 235.60, 207.06
872, 235.94, 207.27
873, 236.29, 207.71
874, 236.63, 208.37
875, 237.05, 209.16
876, 237.55, 210.13
877, 238.14, 211.25
878, 238.76, 212.49
879, 239.58, 213.74
880, 240.61, 215.19
881, 241.83, 216.83
882, 243.12, 218.64
883, 244.64, 220.47
884, 246.34, 222.50
885, 248.22, 224.69
886, 250.11, 227.02
887, 252.09, 229.32
888, 254.14, 231.46
889, 256.20, 233.59
890, 258.17, 235.67
891, 260.19, 237.71
892, 262.23, 239.61
893, 264.29, 241.39
894, 266.25, 243.03
895, 268.04, 244.53
896, 269.75, 245.84
897, 271.37, 247.09
898, 272.92, 248.30
899, 274.33, 249.48
900, 275.64, 250.57
901, 276.87, 251.54
902, 278.00, 252.38
903, 279.00, 253.08
904, 279.79, 253.65
905, 280.34, 254.07
906, 280.65, 254.34
907, 280.78, 254.49
908, 280.99, 254.54
909, 281.35, 254.52
910, 281.91, 254.43
911, 282.57, 254.28
912, 283.16, 254.08
913, 283.62, 253.85
914, 283.91, 253.65
915, 284.07, 253.49
916, 284.12, 253.38
917, 283.99, 253.31
918, 283.68, 253.27
919, 283.22, 253.25
920, 282.67, 253.26
921, 282.14, 253.27
922, 281.68, 253.25
923, 281.32, 253.16
924, 281.06, 253.01
925, 280.97, 252.83
926, 281.08, 252.64
927, 281.36, 252.52
928, 281.75, 252.50
929, 282.14, 252.60
930, 282.49, 252.77
931, 282.77, 253.06
932, 282.97, 253.46
933, 283.11, 253.95
934, 283.23, 254.49
935, 283.35, 254.94
936, 283.46, 255.27
937, 283.57, 255.47
938, 283.72, 255.55
939, 283.92, 255.55
940, 284.18, 255.50
941, 284.45, 255.41
942, 284.75, 255.30
943, 285.07, 255.17
944, 285.40, 255.05
945, 285.71, 254.94
946, 285.89, 254.84
947, 285.92, 254.75
948, 285.78, 254.67
949, 285.54, 254.61
950, 285.31, 254.56
951, 285.15, 254.52
952, 285.08, 254.47
953, 285.08, 254.39
954, 285.13, 254.29
955, 285.03, 254.18
956, 284.72, 254.12
957, 284.21, 254.12
958, 283.56, 254.20
959, 282.98, 254.32
960, 282.51, 254.39
961, 282.22, 254.38
962, 282.05, 254.27
963, 281.96, 254.10
964, 281.91, 253.90
965, 281.88, 253.69
966, 281.86, 253.47
967, 281.75, 253.27
968, 281.53, 253.09
969, 281.18, 252.94
970, 280.77, 252.80
971, 280.25, 252.70
972, 279.65, 252.61
973, 278.98, 252.31
974, 278.30, 251.75
975, 277.64, 250.92
976, 276.56, 249.95
977, 275.00, 248.57
978, 272.94, 246.81
979, 270.65, 244.70
980, 268.15, 242.45
981, 265.56, 239.99
982, 262.97, 237.42
983, 260.52, 234.78
984, 258.15, 232.23
985, 255.91, 229.88
986, 253.81, 227.55
987, 251.93, 225.22
988, 250.37, 222.89
989, 249.16, 220.68
990, 248.30, 218.71
991, 247.74, 217.01
992, 247.34, 215.62
993, 247.02, 214.52
994, 246.74, 213.65
995, 246.51, 212.97
996, 246.32, 212.46
997, 246.09, 212.08
998, 245.80, 211.91
999, 245.45, 211.93
1000, 245.07, 212.14
1001, 244.59, 212.45
1002, 244.01, 212.81
1003, 243.33, 213.15
1004, 242.63, 213.45
1005, 241.94, 213.71
1006, 241.30, 213.93
1007, 240.73, 214.07
1008, 240.24, 214.14
1009, 239.82, 214.15
1010, 239.49, 214.10
1011, 239.23, 214.05
1012, 239.04, 214.02
1013, 238.93, 214.01
1014, 238.89, 214.03
1015, 238.93, 214.02
1016, 239.01, 214.00
1017, 239.12, 213.94
1018, 239.16, 213.86
1019, 239.12, 213.71
1020, 238.98, 213.50
1021, 238.77, 213.23
1022, 238.50, 212.92
1023, 238.20, 212.61
1024, 237.86, 212.37
1025, 237.53, 212.22
1026, 237.27, 212.17
1027, 237.10, 212.19
1028, 237.03, 212.09
1029, 237.03, 211.83
1030, 237.03, 211.37
1031, 237.00, 210.81
1032, 236.93, 210.20
1033, 236.83, 209.59
1034, 236.79, 209.01
1035, 236.84, 208.48
1036, 237.00, 208.14
1037, 237.21, 208.00
1038, 237.46, 208.07
1039, 237.63, 208.28
1040, 237.71, 208.49
1041, 237.67, 208.65
1042, 237.55, 208.72
1043, 237.41, 208.72
1044, 237.28, 208.68
1045, 237.17, 208.60
1046, 237.09, 208.51
1047, 237.00, 208.41
1048, 236.90, 208.31
1049, 236.77, 208.22
1050, 236.65, 208.13
1051, 236.53, 208.06
1052, 236.41, 208.00
1053, 236.31, 208.03
1054, 236.22, 208.18
1055, 236.15, 208.44
1056, 236.09, 208.76
1057, 236.04, 209.09
1058, 236.01, 209.38
1059, 235.98, 209.62
1060, 236.07, 209.81
1061, 236.29, 210.01
1062, 236.64, 210.24
1063, 237.07, 210.50
1064, 237.37, 210.78
1065, 237.47, 211.05
1066, 237.36, 211.15
1067, 237.10, 211.06
1068, 236.76, 210.77
1069, 236.37, 210.36
1070, 235.97, 209.93
1071, 235.58, 209.55
1072, 235.28, 209.25
1073, 235.08, 209.03
1074, 234.99, 208.78
1075, 234.98, 208.48
1076, 235.08, 208.12
1077, 235.28, 207.74
1078, 235.57, 207.45
1079, 235.90, 207.29
1080, 236.24, 207.26
1081, 236.52, 207.33
1082, 236.72, 207.46
1083, 236.82, 207.64
1084, 236.84, 207.83
1085, 236.90, 208.02
1086, 237.01, 208.21
1087, 237.19, 208.38
1088, 237.41, 208.53
1089, 237.55, 208.65
1090, 237.56, 208.76
1091, 237.43, 208.84
1092, 237.21, 208.90
1093, 237.02, 208.95
1094, 236.90, 208.98
1095, 236.87, 209.03
1096, 236.91, 209.11
1097, 237.00, 209.21
1098, 237.03, 209.32
1099, 236.99, 209.44
1100, 236.85, 209.55
1101, 236.66, 209.66
1102, 236.46, 209.75
1103, 236.28, 209.83
1104, 236.14, 209.87
1105, 236.04, 209.86
1106, 235.80, 209.81
1107, 235.41, 209.72
1108, 234.84, 209.62
1109, 234.18, 209.51
1110, 233.72, 209.41
1111, 233.51, 209.31
1112, 233.60, 209.22
1113, 233.91, 209.14
1114, 234.28, 209.08
1115, 234.66, 209.03
1116, 235.00, 208.99
1117, 235.30, 209.01
1118, 235.54, 209.11
1119, 235.81, 209.29
1120, 236.13, 209.51
1121, 236.51, 209.73
1122, 236.91, 209.90
1123, 237.20, 210.04
1124, 237.33, 210.13
1125, 237.30, 210.27
1126, 237.16, 210.49
1127, 236.89, 210.79
1128, 236.52, 211.14
1129, 236.07, 211.29
1130, 235.59, 211.20
1131, 235.25, 210.84
1132, 235.10, 210.32
1133, 235.14, 209.82
1134, 235.32, 209.42
1135, 235.60, 209.18
1136, 235.81, 209.05
1137, 235.91, 209.01
1138, 235.89, 209.04
1139, 235.76, 209.11
1140, 235.51, 209.21
