=====Start_data=====
Date: 23/01/2022, Time: 00:00
Notes: filter and calibrated data
Collection period (s): 60.00, Sampling Frequency (Hz): 50.00
Counter, Distance(mm)
252, 110.26, 163.86
253, 110.33, 163.72
254, 110.32, 163.62
255, 110.18, 163.51
256, 109.92, 163.34
257, 109.55, 163.09
258, 109.29, 162.85
259, 109.21, 162.65
260, 109.36, 162.53
261, 109.57, 162.47
262, 109.79, 162.47
263, 110.03, 162.49
264, 110.32, 162.54
265, 110.67, 162.58
266, 110.95, 162.59
267, 111.14, 162.58
268, 111.22, 162.59
269, 111.20, 162.65
270, 111.13, 162.74
271, 111.01, 162.83
272, 110.88, 162.91
273, 110.69, 162.94
274, 110.44, 162.94
275, 110.21, 162.94
276, 110.05, 162.97
277, 109.99, 163.05
278, 110.06, 163.13
279, 110.23, 163.19
280, 110.48, 163.30
281, 110.75, 163.48
282, 111.00, 163.72
283, 111.18, 164.01
284, 111.27, 164.31
285, 111.29, 164.60
286, 111.27, 164.86
287, 111.25, 165.05
288, 111.22, 165.15
289, 111.19, 165.16
290, 111.10, 165.10
291, 110.95, 165.00
292, 110.77, 164.92
293, 110.59, 164.89
294, 110.43, 164.92
295, 110.41, 164.91
296, 110.53, 164.85
297, 110.77, 164.80
298, 111.07, 164.83
299, 111.39, 164.94
300, 111.61, 165.00
301, 111.73, 164.95
302, 111.71, 164.86
303, 111.61, 164.80
304, 111.46, 164.74
305, 111.27, 164.64
306, 111.07, 164.49
307, 110.90, 164.33
308, 110.77, 164.19
309, 110.69, 164.08
310, 110.60, 163.99
311, 110.48, 163.93
312, 110.37, 163.94
313, 110.30, 164.03
314, 110.26, 164.18
315, 110.23, 164.37
316, 110.20, 164.59
317, 110.17, 164.78
318, 110.13, 164.93
319, 110.08, 164.99
320, 109.99, 164.95
321, 109.88, 164.82
322, 109.84, 164.61
323, 109.88, 164.34
324, 110.00, 164.09
325, 110.15, 163.88
326, 110.30, 163.74
327, 110.39, 163.62
328, 110.40, 163.53
329, 110.36, 163.53
330, 110.30, 163.66
331, 110.25, 163.77
332, 110.17, 163.78
333, 110.06, 163.65
334, 109.98, 163.50
335, 109.96, 163.39
336, 109.97, 163.34
337, 109.99, 163.34
338, 110.01, 163.37
339, 109.96, 163.35
340, 109.86, 163.26
341, 109.65, 163.17
342, 109.38, 163.10
343, 109.07, 163.10
344, 108.76, 163.10
345, 108.49, 163.08
346, 108.33, 163.03
347, 108.28, 162.99
348, 108.34, 162.96
349, 108.44, 162.97
350, 108.55, 163.02
351, 108.69, 163.13
352, 108.83, 163.29
353, 109.00, 163.36
354, 109.17, 163.31
355, 109.33, 163.12
356, 109.46, 162.90
357, 109.53, 162.72
358, 109.69, 162.66
359, 109.97, 162.72
360, 110.37, 162.87
361, 110.77, 163.06
362, 111.10, 163.26
363, 111.31, 163.38
364, 111.39, 163.43
365, 111.37, 163.39
366, 111.18, 163.35
367, 110.83, 163.33
368, 110.32, 163.37
369, 109.73, 163.47
370, 109.12, 163.62
371, 108.58, 163.64
372, 108.14, 163.50
373, 107.85, 163.18
374, 107.70, 162.76
375, 107.66, 162.40
376, 107.71, 162.17
377, 107.81, 162.11
378, 107.94, 162.07
379, 108.09, 161.99
380, 108.25, 162.00
381, 108.42, 162.13
382, 108.61, 162.42
383, 108.77, 162.83
384, 108.87, 163.31
385, 108.94, 163.74
386, 109.02, 164.05
387, 109.13, 164.21
388, 109.23, 164.29
389, 109.30, 164.31
390, 109.30, 164.34
391, 109.25, 164.37
392, 109.15, 164.42
393, 108.99, 164.49
394, 108.78, 164.55
395, 108.70, 164.57
396, 108.80, 164.52
397, 109.09, 164.41
398, 109.37, 164.26
399, 109.56, 164.09
400, 109.58, 163.92
401, 109.47, 163.75
402, 109.26, 163.59
403, 109.08, 163.46
404, 108.95, 163.34
405, 108.79, 163.19
406, 108.54, 163.01
407, 108.23, 162.71
408, 107.92, 162.31
409, 107.65, 161.82
410, 107.49, 161.45
411, 107.42, 161.25
412, 107.46, 161.23
413, 107.57, 161.32
414, 107.72, 161.48
415, 107.93, 161.68
416, 108.17, 161.89
417, 108.35, 162.13
418, 108.45, 162.38
419, 108.44, 162.69
420, 108.46, 163.05
421, 108.56, 163.45
422, 108.71, 163.76
423, 108.85, 163.94
424, 108.96, 164.04
425, 108.93, 164.12
426, 108.76, 164.22
427, 108.49, 164.25
428, 108.19, 164.20
429, 107.97, 164.05
430, 107.85, 163.84
431, 107.82, 163.61
432, 107.81, 163.34
433, 107.79, 163.05
434, 107.71, 162.72
435, 107.57, 162.38
436, 107.39, 162.02
437, 107.21, 161.68
438, 107.07, 161.37
439, 107.02, 161.07
440, 107.06, 160.78
441, 107.19, 160.48
442, 107.33, 160.17
443, 107.43, 159.86
444, 107.56, 159.59
445, 107.74, 159.38
446, 107.99, 159.36
447, 108.19, 159.53
448, 108.31, 159.88
449, 108.40, 160.30
450, 108.51, 160.71
451, 108.62, 161.21
452, 108.68, 161.78
453, 108.69, 162.45
454, 108.66, 163.08
455, 108.61, 163.60
456, 108.53, 164.01
457, 108.45, 164.33
458, 108.37, 164.59
459, 108.27, 164.76
460, 108.15, 164.85
461, 108.05, 164.84
462, 108.01, 164.76
463, 108.03, 164.65
464, 108.12, 164.57
465, 108.28, 164.53
466, 108.42, 164.39
467, 108.53, 164.14
468, 108.58, 163.81
469, 108.58, 163.46
470, 108.55, 163.15
471, 108.58, 162.80
472, 108.69, 162.41
473, 108.89, 161.97
474, 108.98, 161.53
475, 108.92, 161.10
476, 108.71, 160.71
477, 108.45, 160.36
478, 108.27, 160.07
479, 108.20, 159.82
480, 108.24, 159.63
481, 108.39, 159.48
482, 108.63, 159.37
483, 108.84, 159.36
484, 108.98, 159.47
485, 109.03, 159.71
486, 108.98, 160.05
487, 108.85, 160.45
488, 108.69, 160.94
489, 108.53, 161.51
490, 108.39, 162.11
491, 108.29, 162.69
492, 108.25, 163.22
493, 108.24, 163.66
494, 108.22, 163.99
495, 108.21, 164.20
496, 108.23, 164.30
497, 108.32, 164.30
498, 108.39, 164.21
499, 108.41, 164.05
500, 108.43, 163.78
501, 108.48, 163.43
502, 108.60, 163.02
503, 108.65, 162.44
504, 108.60, 161.70
505, 108.42, 160.88
506, 108.17, 160.09
507, 107.88, 159.47
508, 107.55, 159.05
509, 107.19, 158.82
510, 106.88, 158.59
511, 106.64, 158.29
512, 106.49, 158.00
513, 106.41, 157.77
514, 106.39, 157.64
515, 106.46, 157.60
516, 106.62, 157.61
517, 106.86, 157.62
518, 107.11, 157.59
519, 107.35, 157.52
520, 107.61, 157.47
521, 107.89, 157.47
522, 108.14, 157.59
523, 108.34, 157.83
524, 108.46, 158.18
525, 108.58, 158.69
526, 108.71, 159.32
527, 108.76, 160.04
528, 108.70, 160.77
529, 108.52, 161.45
530, 108.25, 162.06
531, 107.95, 162.59
532, 107.66, 162.94
533, 107.40, 163.09
534, 107.21, 163.22
535, 107.11, 163.41
536, 107.11, 163.73
537, 107.27, 163.98
538, 107.56, 164.13
539, 107.94, 164.22
540, 108.32, 164.32
541, 108.65, 164.47
542, 108.87, 164.45
543, 108.99, 164.21
544, 109.02, 163.91
545, 108.94, 163.67
546, 108.75, 163.56
547, 108.63, 163.54
548, 108.65, 163.55
549, 108.65, 163.54
550, 108.55, 163.48
551, 108.29, 163.19
552, 107.93, 162.67
553, 107.53, 161.94
554, 107.13, 161.14
555, 106.78, 160.36
556, 106.50, 159.57
557, 106.21, 158.75
558, 105.93, 157.92
559, 105.62, 157.22
560, 105.32, 156.69
561, 105.04, 156.39
562, 104.81, 156.28
563, 104.65, 156.32
564, 104.61, 156.26
565, 104.68, 156.05
566, 104.86, 155.70
567, 104.99, 155.32
568, 105.02, 154.98
569, 104.92, 154.68
570, 104.70, 154.42
571, 104.62, 154.36
572, 104.74, 154.51
573, 105.10, 154.98
574, 105.65, 155.68
575, 106.30, 156.57
576, 106.91, 157.54
577, 107.39, 158.52
578, 107.71, 159.44
579, 107.70, 160.28
580, 107.38, 161.02
581, 106.74, 161.67
582, 105.88, 162.24
583, 104.92, 162.68
584, 103.87, 162.98
585, 102.80, 163.15
586, 101.79, 163.24
587, 100.91, 163.28
588, 100.19, 163.27
589, 99.67, 163.22
590, 99.35, 163.12
591, 99.27, 163.02
592, 99.39, 162.95
593, 99.66, 162.97
594, 100.11, 163.10
595, 100.70, 163.34
596, 101.43, 163.54
597, 102.22, 163.66
598, 103.00, 163.61
599, 103.73, 163.42
600, 104.35, 163.02
601, 104.91, 162.45
602, 105.40, 161.74
603, 105.74, 160.91
604, 105.93, 160.03
605, 105.96, 159.04
606, 105.96, 157.96
607, 105.97, 156.84
608, 106.01, 155.85
609, 106.05, 155.04
610, 106.07, 154.51
611, 106.09, 154.23
612, 106.09, 154.16
613, 106.06, 154.14
614, 106.00, 154.11
615, 105.90, 154.01
616, 105.84, 153.84
617, 105.83, 153.62
618, 105.81, 153.41
619, 105.73, 153.22
620, 105.56, 153.05
621, 105.32, 152.88
622, 105.02, 152.87
623, 104.90, 153.03
624, 104.99, 153.39
625, 105.16, 153.91
626, 105.30, 154.54
627, 105.32, 155.34
628, 105.11, 156.26
629, 104.66, 157.27
630, 104.10, 158.32
631, 103.54, 159.34
632, 103.06, 160.32
633, 102.67, 161.25
634, 102.36, 162.09
635, 102.08, 162.81
636, 101.79, 163.38
637, 101.49, 163.87
638, 101.26, 164.29
639, 101.11, 164.66
640, 101.05, 164.89
641, 101.06, 164.95
642, 101.17, 164.89
643, 101.37, 164.78
644, 101.65, 164.68
645, 102.06, 164.61
646, 102.56, 164.57
647, 103.18, 164.40
648, 103.86, 164.04
649, 104.42, 163.37
650, 104.81, 162.45
651, 104.98, 161.30
652, 105.05, 160.02
653, 105.07, 158.69
654, 105.08, 157.38
655, 105.08, 156.14
656, 105.08, 155.05
657, 105.10, 154.14
658, 105.15, 153.45
659, 105.23, 152.83
660, 105.33, 152.26
661, 105.43, 151.64
662, 105.51, 151.01
663, 105.55, 150.43
664, 105.55, 149.93
665, 105.52, 149.54
666, 105.55, 149.30
667, 105.66, 149.21
668, 105.86, 149.17
669, 106.02, 149.13
670, 106.07, 149.06
671, 106.07, 149.10
672, 106.09, 149.27
673, 106.14, 149.78
674, 106.23, 150.60
675, 106.33, 151.69
676, 106.41, 152.92
677, 106.46, 154.17
678, 106.47, 155.45
679, 106.21, 156.72
680, 105.66, 157.94
681, 104.75, 159.05
682, 103.62, 160.00
683, 102.37, 160.84
684, 101.21, 161.56
685, 100.22, 162.27
686, 99.49, 162.97
687, 98.99, 163.67
688, 98.70, 164.24
689, 98.59, 164.67
690, 98.62, 164.98
691, 98.91, 165.22
692, 99.42, 165.41
693, 100.22, 165.48
694, 101.20, 165.39
695, 102.31, 165.13
696, 103.47, 164.75
697, 104.62, 164.30
698, 105.76, 163.79
699, 106.87, 163.26
700, 107.92, 162.61
701, 108.72, 161.84
702, 109.21, 160.98
703, 109.38, 160.06
704, 109.32, 159.15
705, 109.11, 158.20
706, 108.76, 157.25
707, 108.33, 156.22
708, 107.82, 155.17
709, 107.28, 154.11
710, 106.72, 153.11
711, 106.18, 152.20
712, 105.69, 151.46
713, 105.23, 150.89
714, 104.80, 150.51
715, 104.48, 150.27
716, 104.30, 150.14
717, 104.26, 150.08
718, 104.28, 150.05
719, 104.30, 150.04
720, 104.38, 150.09
721, 104.53, 150.20
722, 104.78, 150.52
723, 105.09, 151.05
724, 105.45, 151.76
725, 105.82, 152.65
726, 106.15, 153.64
727, 106.42, 154.74
728, 106.44, 155.88
729, 106.15, 157.09
730, 105.60, 158.31
731, 104.90, 159.52
732, 104.15, 160.61
733, 103.42, 161.53
734, 102.78, 162.28
735, 102.31, 162.88
736, 102.03, 163.36
737, 101.94, 163.78
738, 101.96, 164.16
739, 102.04, 164.51
740, 102.18, 164.83
741, 102.36, 165.11
742, 102.54, 165.36
743, 102.71, 165.60
744, 102.85, 165.76
745, 103.11, 165.81
746, 103.53, 165.75
747, 104.09, 165.46
748, 104.70, 164.96
749, 105.31, 164.16
750, 105.85, 163.15
751, 106.30, 162.02
752, 106.63, 160.87
753, 106.84, 159.79
754, 106.95, 158.70
755, 106.89, 157.58
756, 106.68, 156.40
757, 106.44, 155.22
758, 106.25, 154.07
759, 106.16, 152.98
760, 106.09, 151.98
761, 106.00, 151.11
762, 105.87, 150.39
763, 105.68, 149.82
764, 105.49, 149.44
765, 105.32, 149.24
766, 105.18, 149.15
767, 105.07, 149.11
768, 104.99, 149.09
769, 104.86, 149.19
770, 104.65, 149.40
771, 104.36, 149.74
772, 104.20, 150.15
773, 104.20, 150.78
774, 104.46, 151.64
775, 104.91, 152.70
776, 105.50, 153.84
777, 106.02, 154.99
778, 106.40, 156.21
779, 106.48, 157.46
780, 106.30, 158.73
781, 105.89, 159.91
782, 105.21, 160.92
783, 104.30, 161.80
784, 103.28, 162.55
785, 102.25, 163.21
786, 101.31, 163.75
787, 100.52, 164.20
788, 99.91, 164.55
789, 99.65, 164.81
790, 99.73, 165.00
791, 100.12, 165.06
792, 100.71, 164.97
793, 101.40, 164.81
794, 102.08, 164.63
795, 102.68, 164.47
796, 103.21, 164.33
797, 103.65, 164.21
798, 104.04, 163.95
799, 104.41, 163.50
800, 104.79, 162.75
801, 105.12, 161.76
802, 105.37, 160.59
803, 105.52, 159.34
804, 105.58, 158.08
805, 105.54, 156.78
806, 105.49, 155.46
807, 105.46, 154.16
808, 105.46, 153.05
809, 105.44, 152.21
810, 105.37, 151.59
811, 105.25, 151.11
812, 105.10, 150.73
813, 104.94, 150.40
814, 104.85, 150.12
815, 104.87, 149.93
816, 104.99, 149.83
817, 105.19, 149.78
818, 105.34, 149.74
819, 105.42, 149.69
820, 105.39, 149.68
821, 105.38, 149.72
822, 105.42, 150.14
823, 105.64, 150.97
824, 106.03, 152.19
825, 106.56, 153.53
826, 107.04, 154.83
827, 107.39, 156.09
828, 107.43, 157.29
829, 107.17, 158.44
830, 106.67, 159.42
831, 105.93, 160.19
832, 105.03, 160.83
833, 104.16, 161.40
834, 103.41, 161.94
835, 102.87, 162.40
836, 102.55, 162.77
837, 102.43, 163.09
838, 102.46, 163.39
839, 102.57, 163.68
840, 102.76, 164.02
841, 102.99, 164.42
842, 103.26, 164.80
843, 103.52, 165.10
844, 103.74, 165.23
845, 103.99, 165.20
846, 104.28, 165.01
847, 104.63, 164.70
848, 105.03, 164.30
849, 105.46, 163.77
850, 105.81, 163.10
851, 106.06, 162.34
852, 106.17, 161.55
853, 106.22, 160.78
854, 106.22, 159.87
855, 106.22, 158.82
856, 106.20, 157.61
857, 106.18, 156.42
858, 106.15, 155.32
859, 106.13, 154.40
860, 106.02, 153.67
861, 105.83, 153.11
862, 105.54, 152.61
863, 105.23, 152.13
864, 104.93, 151.59
865, 104.70, 151.01
866, 104.54, 150.47
867, 104.37, 149.99
868, 104.17, 149.62
869, 103.91, 149.39
870, 103.73, 149.29
871, 103.68, 149.44
872, 103.82, 149.82
873, 104.11, 150.40
874, 104.52, 151.11
875, 105.00, 151.89
876, 105.49, 152.82
877, 105.79, 153.85
878, 105.83, 154.97
879, 105.60, 156.09
880, 105.17, 157.14
881, 104.60, 158.13
882, 103.91, 159.02
883, 103.13, 159.81
884, 102.31, 160.54
885, 101.53, 161.20
886, 100.84, 161.92
887, 100.31, 162.68
888, 99.95, 163.50
889, 99.75, 164.34
890, 99.70, 165.15
891, 99.78, 165.78
892, 100.01, 166.19
893, 100.35, 166.38
894, 100.82, 166.42
895, 101.35, 166.37
896, 101.92, 166.15
897, 102.54, 165.79
898, 103.18, 165.19
899, 103.84, 164.41
900, 104.47, 163.50
901, 105.04, 162.44
902, 105.47, 161.29
903, 105.73, 160.08
904, 105.88, 158.91
905, 105.96, 157.81
906, 106.02, 156.78
907, 106.03, 155.83
908, 106.00, 154.93
909, 105.87, 154.11
910, 105.65, 153.45
911, 105.36, 152.97
912, 105.11, 152.68
913, 104.94, 152.46
914, 104.85, 152.28
915, 104.81, 152.03
916, 104.79, 151.74
917, 104.76, 151.40
918, 104.71, 151.04
919, 104.72, 150.70
920, 104.81, 150.45
921, 104.96, 150.33
922, 105.14, 150.33
923, 105.31, 150.52
924, 105.62, 150.88
925, 106.10, 151.49
926, 106.57, 152.28
927, 106.91, 153.22
928, 107.04, 154.41
929, 106.94, 155.79
930, 106.65, 157.28
931, 106.17, 158.72
932, 105.57, 160.05
933, 104.91, 161.27
934, 104.21, 162.37
935, 103.51, 163.30
936, 102.91, 164.05
937, 102.45, 164.57
938, 102.16, 164.88
939, 102.03, 165.00
940, 102.03, 164.93
941, 102.16, 164.70
942, 102.39, 164.34
943, 102.69, 163.88
944, 103.05, 163.36
945, 103.45, 162.91
946, 103.92, 162.57
947, 104.44, 162.18
948, 104.97, 161.69
949, 105.46, 161.08
950, 105.88, 160.42
951, 106.27, 159.75
952, 106.62, 159.01
953, 106.83, 158.22
954, 106.88, 157.31
955, 106.76, 156.32
956, 106.56, 155.30
957, 106.32, 154.32
958, 106.11, 153.40
959, 105.94, 152.56
960, 105.83, 151.81
961, 105.68, 151.14
962, 105.47, 150.65
963, 105.30, 150.34
964, 105.21, 150.16
965, 105.25, 150.06
966, 105.40, 150.00
967, 105.63, 150.04
968, 105.91, 150.18
969, 106.23, 150.40
970, 106.46, 150.66
971, 106.59, 150.91
972, 106.59, 151.31
973, 106.61, 151.89
974, 106.70, 152.68
975, 106.89, 153.57
976, 107.13, 154.53
977, 107.41, 155.50
978, 107.52, 156.43
979, 107.44, 157.39
980, 107.06, 158.37
981, 106.46, 159.33
982, 105.70, 160.21
983, 104.83, 160.98
984, 103.92, 161.66
985, 103.05, 162.24
986, 102.26, 162.77
987, 101.59, 163.24
988, 101.12, 163.66
989, 100.84, 163.99
990, 100.82, 164.24
991, 101.00, 164.35
992, 101.34, 164.33
993, 101.75, 164.20
994, 102.17, 164.07
995, 102.72, 163.99
996, 103.41, 163.79
997, 104.20, 163.41
998, 104.98, 162.80
999, 105.69, 162.06
1000, 106.23, 161.25
1001, 106.58, 160.36
1002, 106.72, 159.42
1003, 106.68, 158.39
1004, 106.51, 157.32
1005, 106.23, 156.23
1006, 105.88, 155.17
1007, 105.45, 154.18
1008, 104.98, 153.26
1009, 104.49, 152.45
1010, 104.04, 151.77
1011, 103.65, 151.20
1012, 103.43, 150.75
1013, 103.37, 150.45
1014, 103.47, 150.30
1015, 103.59, 150.28
1016, 103.69, 150.29
1017, 103.80, 150.28
1018, 103.95, 150.29
1019, 104.17, 150.35
1020, 104.40, 150.41
1021, 104.60, 150.42
1022, 104.81, 150.37
1023, 105.06, 150.32
1024, 105.33, 150.30
1025, 105.61, 150.29
1026, 105.88, 150.24
1027, 106.11, 150.16
1028, 106.27, 150.02
1029, 106.26, 149.85
1030, 106.08, 149.72
1031, 105.74, 149.67
1032, 105.30, 149.71
1033, 104.81, 149.86
1034, 104.38, 150.10
1035, 104.02, 150.33
1036, 103.78, 150.47
1037, 103.59, 150.51
1038, 103.44, 150.50
1039, 103.39, 150.45
1040, 103.45, 150.31
1041, 103.63, 150.06
1042, 103.84, 149.86
1043, 104.01, 149.80
1044, 104.21, 149.92
1045, 104.47, 150.05
1046, 104.78, 150.10
1047, 105.09, 150.22
1048, 105.37, 150.46
1049, 105.65, 150.86
1050, 105.95, 151.37
1051, 106.19, 151.95
1052, 106.33, 152.77
1053, 106.36, 153.84
1054, 106.15, 155.13
1055, 105.70, 156.56
1056, 104.92, 158.02
1057, 103.89, 159.37
1058, 102.70, 160.51
1059, 101.40, 161.40
1060, 100.07, 162.11
1061, 98.86, 162.68
1062, 97.86, 163.10
1063, 97.12, 163.37
1064, 96.69, 163.40
1065, 96.58, 163.20
1066, 96.76, 162.80
1067, 97.15, 162.44
1068, 97.68, 162.20
1069, 98.40, 162.00
1070, 99.25, 161.78
1071, 100.23, 161.50
1072, 101.27, 161.29
1073, 102.30, 161.18
1074, 103.28, 161.28
1075, 104.16, 161.56
1076, 104.91, 161.98
1077, 105.50, 162.46
1078, 106.13, 162.93
1079, 106.84, 163.35
1080, 107.67, 163.68
1081, 108.51, 163.93
1082, 109.30, 164.04
1083, 110.00, 164.00
1084, 110.59, 163.80
1085, 111.09, 163.48
1086, 111.53, 163.09
1087, 111.95, 162.79
1088, 112.33, 162.63
1089, 112.64, 162.66
1090, 112.88, 162.84
1091, 112.95, 163.03
1092, 112.84, 163.16
1093, 112.55, 163.20
1094, 112.17, 163.24
1095, 111.72, 163.32
1096, 111.35, 163.51
1097, 111.08, 163.80
1098, 110.92, 164.15
1099, 110.82, 164.29
1100, 110.76, 164.15
1101, 110.62, 163.67
1102, 110.39, 162.98
1103, 109.96, 162.15
1104, 109.39, 161.24
1105, 108.72, 160.33
1106, 108.04, 159.34
1107, 107.40, 158.30
1108, 106.83, 157.24
1109, 106.33, 156.22
1110, 105.93, 155.27
1111, 105.64, 154.39
1112, 105.46, 153.57
1113, 105.34, 152.91
1114, 105.24, 152.45
1115, 105.11, 152.20
1116, 104.93, 152.01
1117, 104.71, 151.84
1118, 104.56, 151.60
1119, 104.54, 151.32
1120, 104.63, 151.01
1121, 104.77, 150.75
1122, 104.94, 150.56
1123, 105.09, 150.43
1124, 105.20, 150.34
1125, 105.27, 150.26
1126, 105.31, 150.21
1127, 105.31, 150.16
1128, 105.35, 150.06
1129, 105.44, 149.88
1130, 105.56, 149.63
1131, 105.68, 149.47
1132, 105.73, 149.48
1133, 105.70, 149.62
1134, 105.59, 149.82
1135, 105.37, 149.95
1136, 105.06, 150.00
1137, 104.87, 149.94
1138, 104.87, 149.86
1139, 105.08, 149.80
1140, 105.36, 149.82
